,TCGA.04.1332,TCGA.04.1336,TCGA.04.1338,TCGA.04.1348,TCGA.04.1350,TCGA.04.1361,TCGA.04.1364,TCGA.04.1367,TCGA.04.1371,TCGA.04.1525,TCGA.04.1530,TCGA.04.1644,TCGA.04.1646,TCGA.04.1649,TCGA.04.1651,TCGA.09.1666,TCGA.09.2051,TCGA.10.0926,TCGA.10.0931,TCGA.10.0935,TCGA.13.0764,TCGA.13.0791,TCGA.13.0792,TCGA.13.0805,TCGA.13.0883,TCGA.13.0884,TCGA.13.0886,TCGA.13.0890,TCGA.13.0891,TCGA.13.0899,TCGA.13.0900,TCGA.13.0903,TCGA.13.0906,TCGA.13.0908,TCGA.13.0910,TCGA.13.0911,TCGA.13.1494,TCGA.13.1817,TCGA.20.0990,TCGA.23.2078,TCGA.23.2079,TCGA.23.2081,TCGA.24.0979,TCGA.24.1105,TCGA.24.1466,TCGA.24.1545,TCGA.24.1546,TCGA.24.1549,TCGA.24.1551,TCGA.24.1553,TCGA.24.1555,TCGA.24.1557,TCGA.24.1562,TCGA.24.1564,TCGA.24.1603,TCGA.24.1604,TCGA.24.1616,TCGA.24.1852,TCGA.24.1924,TCGA.24.1930,TCGA.24.2020,TCGA.24.2023,TCGA.24.2026,TCGA.24.2027,TCGA.24.2254,TCGA.24.2260,TCGA.24.2280,TCGA.24.2289,TCGA.24.2297,TCGA.24.2298,TCGA.25.1313,TCGA.25.1314,TCGA.25.1315,TCGA.25.1318,TCGA.25.1319,TCGA.25.1320,TCGA.25.1321,TCGA.25.1625,TCGA.25.1630,TCGA.25.1632,TCGA.25.1633,TCGA.25.1634,TCGA.25.1635,TCGA.25.1871,TCGA.25.1878,TCGA.25.2391,TCGA.25.2398,TCGA.25.2400,TCGA.25.2409,TCGA.29.1697,TCGA.29.1699,TCGA.29.1704,TCGA.29.1768,TCGA.30.1714,TCGA.30.1718,TCGA.30.1853,TCGA.30.1860,TCGA.30.1861,TCGA.30.1880,TCGA.31.1944,TCGA.36.1569,TCGA.57.1993,TCGA.59.2348,TCGA.59.2351,TCGA.61.1725,TCGA.61.1728,TCGA.61.1733,TCGA.61.1736,TCGA.61.1737,TCGA.61.1741,TCGA.61.1906,TCGA.61.1907,TCGA.61.1917,TCGA.61.2009,TCGA.61.2092,TCGA.61.2094,TCGA.04.1343,TCGA.04.1349,TCGA.04.1517,TCGA.09.1659,TCGA.09.2048,TCGA.10.0928,TCGA.10.0938,TCGA.13.0727,TCGA.13.0730,TCGA.13.0757,TCGA.13.0758,TCGA.13.1496,TCGA.20.0987,TCGA.24.0975,TCGA.24.0982,TCGA.24.1548,TCGA.24.1558,TCGA.24.1565,TCGA.24.1567,TCGA.24.1923,TCGA.24.1928,TCGA.24.2029,TCGA.24.2033,TCGA.24.2288,TCGA.25.1317,TCGA.25.1322,TCGA.25.1323,TCGA.25.1329,TCGA.25.1623,TCGA.25.1627,TCGA.25.1631,TCGA.25.1870,TCGA.25.2392,TCGA.25.2396,TCGA.25.2397,TCGA.25.2399,TCGA.25.2401,TCGA.29.1701,TCGA.29.2432,TCGA.30.1856,TCGA.36.1571,TCGA.57.1585,TCGA.61.1724,TCGA.61.1901,TCGA.61.1918,TCGA.61.2016,TCGA.61.2109
5405,3.158118,2.925349,3.208879,3.390448,3.177523,4.592662,3.470328,3.18123,3.517053,3.280149,3.760805,3.380513,3.910566,3.251736,3.70653,3.166188,3.537308,3.093639,4.303141,3.170863,3.15924,3.394723,3.9109,3.521154,3.206473,3.483735,3.304082,3.166262,3.033288,3.140068,3.745199,3.475655,3.074981,3.728938,3.236099,4.128545,3.901637,3.415115,3.295477,3.697947,3.829165,4.354257,3.310264,3.860821,3.343997,3.251323,3.650823,4.693425,4.250644,3.265697,3.569288,3.600009,3.194949,3.469652,3.56176,3.193031,3.582485,3.622072,3.615164,3.32753,3.3972,3.858951,3.224398,3.362393,4.115665,4.169196,3.089329,3.476224,2.961534,3.49978,3.995819,3.122769,3.96461,3.113328,3.065554,3.366718,2.957756,3.812067,3.301212,3.654082,3.181278,3.128773,4.445888,3.236824,3.749689,2.956818,3.125576,3.191538,3.365245,2.90595,3.499315,4.222569,3.94798,3.746927,3.854616,3.055428,3.895909,3.224938,3.5528,3.733213,3.14959,3.121474,4.203284,3.477453,3.816083,3.694931,3.102083,3.897994,3.392911,3.154633,3.519984,4.065145,3.160622,3.502259,3.176568,2.975883,3.034377,3.579782,3.342152,3.351531,3.189402,3.747775,3.411555,3.773826,3.426911,3.304317,3.425394,3.214084,3.826528,3.136863,3.160004,2.873905,3.115183,3.339206,3.515102,3.894568,3.274744,3.124115,3.459484,3.332667,3.038111,4.078439,3.3448,3.506767,3.446928,3.07777,3.939831,3.279434,4.41444,3.073214,2.933769,3.372399,3.191542,3.824254,3.88518,3.357539,3.574819,3.004688,3.174154,3.529344,3.524028,3.893747,3.084919
5406,10.118906,8.787899,9.112756,9.19799,6.202803,8.685051,7.516619,8.445696,7.098094,9.530838,9.423925,9.244605,8.069719,8.362833,8.346412,8.898515,8.175042,8.79175,7.931266,8.347658,10.81491,8.815182,10.582502,8.831708,10.416861,10.032109,9.33621,9.379408,9.896773,8.283761,9.134947,9.767398,9.209472,9.520786,9.085238,9.311154,8.887993,8.641654,8.088754,8.525252,8.255009,9.648062,9.848485,8.746255,9.175953,8.597105,8.829248,10.033095,10.265787,8.714901,7.848371,8.792688,8.785656,9.49876,9.197568,8.552179,9.201361,8.270105,8.86018,8.896881,8.386336,9.745812,9.249118,9.117119,9.271718,9.088498,9.103387,10.229329,9.725329,10.175275,10.136056,8.133445,8.413723,8.654974,8.382752,8.92822,10.143195,9.317352,9.752649,7.914265,8.975064,9.181975,9.023511,6.563576,9.694858,8.756355,9.008745,7.990979,8.13435,7.764359,7.957364,8.92499,9.34581,8.673037,10.169799,7.349184,10.179649,10.368238,8.673823,9.235846,8.546826,8.311602,7.328402,9.044222,9.027147,9.315789,8.828511,10.46097,9.797607,8.925107,9.536892,9.001732,8.030714,8.698647,6.864489,8.770693,9.051,7.39548,8.447636,8.914955,9.312545,9.314013,9.378558,7.443121,8.309104,8.311892,9.369553,8.910861,9.381181,8.91843,8.925423,8.301321,8.584763,9.012511,8.812311,8.977621,8.716298,9.077982,8.806049,8.565806,7.539723,9.003794,7.783048,8.864062,9.003407,8.499427,8.76669,8.097721,9.172146,9.272596,9.359107,8.373674,9.369374,9.143218,9.205822,9.750224,8.930053,9.687475,9.767709,8.880127,9.323548,8.71697,9.178122
5408,4.547254,4.3980188,4.5453006,4.2047456,4.3932204,4.2768068,4.3219022,4.4248944,4.0350928,4.4577292,4.6001674,4.4784694,4.320595,4.5778606,4.374731,4.5094344,4.3392598,4.3853038,4.2193384,4.5382858,4.3763686,4.4299142,4.5209314,4.3863572,4.2359754,5.0071328,4.4581458,4.6799964,4.3957684,4.4645206,4.6195748,4.4456832,4.4117054,4.4597982,4.4463332,4.5160442,4.5402372,4.4620224,4.327256,4.3380932,4.285193,4.49709,4.3668934,4.501316,4.2831982,4.4997888,4.5014186,4.5259206,4.4605332,4.4175602,4.218539,4.506579,4.3679962,4.3986238,4.3116614,4.369685,4.4002868,4.4666148,4.2777368,4.5748506,4.4657008,4.356,4.502447,4.383817,4.263653,4.4643924,4.526719,4.4240468,4.3722366,4.7317806,4.3606164,4.3735796,4.3083642,4.5050702,4.2550942,4.5286042,4.4360408,4.4342594,4.6770854,4.556946,4.662692,4.7228152,4.5833162,4.4476784,4.5324894,4.4232766,4.5174312,4.2832776,4.5014968,4.0348086,4.2472966,4.3242968,4.4927462,4.0581858,4.4325598,4.3006398,4.439165,4.4570472,4.4998578,4.5323692,4.3974986,4.3865948,4.27527,4.3635634,4.3142192,4.3797786,4.4598538,4.5056256,4.3678392,4.4181246,4.3593142,4.2242374,4.4398042,4.4062646,4.254771,4.298423,4.5457222,4.3560124,4.342543,4.6868188,4.4987704,4.4908254,4.1935186,4.3361836,4.3937682,4.437777,4.3331048,4.5868906,4.33934,4.4885766,4.5242678,4.563248,4.689996,4.303391,4.7193232,4.3371842,4.5604424,4.5441656,4.3832556,4.3873412,4.5534566,4.5315502,4.4037164,4.538316,4.4690806,4.5930178,4.61051,4.3415746,4.2523426,4.489754,4.2871068,4.3354144,4.4990694,4.3957522,4.195831,4.4587388,4.3985634,4.6100934,4.6027304,4.2768262,4.4880496,4.3826162,4.3119042
5410,3.09816828571429,3.18384442857143,3.10897271428571,3.07798842857143,3.12696342857143,3.04155071428571,3.03229485714286,3.27058642857143,3.05752428571429,3.09463971428571,3.08806542857143,3.00311628571429,2.88133028571429,3.385143,3.14522057142857,3.01284271428571,3.00866242857143,3.03125628571429,3.05807014285714,3.21867142857143,3.21251085714286,3.57061728571429,3.18774342857143,3.19296128571429,3.16553042857143,3.20345428571429,3.10173085714286,3.246601,3.23439357142857,3.09079671428571,3.492335,3.18994214285714,3.06083228571429,3.326764,3.05034942857143,3.06691471428571,3.24996885714286,2.986688,2.99654657142857,3.00927628571429,2.98798971428571,3.26995371428571,3.06691714285714,4.11848757142857,3.33975985714286,3.14604071428571,3.12071557142857,2.99769071428571,2.98731871428571,2.92903571428571,3.301247,3.052223,3.02892114285714,3.15740014285714,3.01954785714286,2.90614557142857,3.04540542857143,2.96681571428571,2.99590285714286,3.18078885714286,3.15885171428571,3.10244157142857,3.09880571428571,3.55201,3.14042628571429,3.045451,3.088513,3.29832128571429,3.021118,3.99117585714286,3.02154728571429,3.09783714285714,2.96720542857143,3.36712885714286,3.06793157142857,2.93948071428571,3.284002,3.31031171428571,3.16231771428571,3.11206371428571,2.97781842857143,3.13964514285714,3.06417042857143,3.05290528571429,3.357626,2.95658242857143,3.00469942857143,3.08102042857143,3.01732985714286,2.95969142857143,2.94677,3.176107,3.01821242857143,3.18581271428571,3.02959628571429,3.07938071428571,3.235752,3.02935785714286,3.09618057142857,3.30581885714286,3.04971442857143,3.84149285714286,3.23987142857143,3.11170442857143,3.02193928571429,3.20807657142857,3.07210157142857,3.12522385714286,2.99469371428571,2.92140628571429,3.05422414285714,3.03208942857143,3.09695457142857,3.12127957142857,3.14055414285714,3.10277228571429,3.318395,3.19040171428571,3.26356471428571,3.15034,3.00279471428571,3.05901871428571,3.09182128571429,3.01118671428571,3.14612471428571,3.24391528571429,2.99362242857143,3.00461542857143,3.31946171428571,3.38766714285714,3.04314714285714,3.055503,3.06419642857143,3.03888114285714,3.00298971428571,3.22240514285714,3.00464728571429,3.03089428571429,3.05741928571429,3.15293885714286,3.09527928571429,3.02605471428571,3.11862671428571,3.70025185714286,3.10152285714286,3.18212185714286,3.17675657142857,3.06935042857143,3.00133628571429,3.16042571428571,3.04321,2.96342871428571,2.992854,2.97002757142857,3.00944057142857,3.30353071428571,3.05770071428571,3.07707314285714,3.14860414285714,3.57604085714286,3.11837657142857,3.14466714285714,3.03944385714286
5411,3.68863875,4.75357175,4.13879575,4.53634625,4.37886775,3.9132725,3.743524,4.33507025,3.5994335,4.60522075,4.35120625,3.6063845,3.80345075,5.649481,3.91474925,4.7039825,4.34639,3.911713,4.774842,4.25274275,3.85621325,3.86452275,4.13405225,3.87113375,4.301523,4.539118,4.5914725,3.57204075,3.707418,4.6262535,3.666256,3.578768,4.33177275,5.5751665,4.50419575,4.19339425,3.7880895,4.210938,3.65241225,3.78316825,4.58697425,4.90973425,4.7956495,4.969642,4.24609725,4.17899825,4.47699375,3.8191615,4.1953075,3.9505305,4.2056655,4.16179225,4.41573,4.07336975,3.727126,4.1424355,3.76693025,3.7572455,3.94353,5.1631935,3.829043,4.179333,4.415405,4.12578825,3.700371,4.220226,4.54954025,3.77371275,4.72989325,5.4819475,4.2286625,4.085295,3.6109615,4.7691705,4.44111725,4.59552925,3.982346,4.056048,4.95460425,4.86612675,4.01166225,3.76790125,4.15411825,3.43468375,3.7909305,4.83149275,4.322503,3.50035025,6.00826375,3.50043975,3.6361055,4.5230705,4.08839825,4.372623,3.84654075,4.83252425,3.49134725,4.29622475,4.29733775,5.2002995,5.11967925,4.5157845,4.6111125,3.920633,3.8158435,4.5077285,4.1384995,4.613722,3.767066,3.586304,3.53950125,3.8969125,4.22822675,3.70984825,4.321934,4.7976295,4.5363195,4.7284655,4.78025675,4.624505,3.62769425,4.38412875,3.59015925,4.2957275,3.85530675,4.348701,3.761107,4.0540785,4.67899025,5.12094075,3.902639,3.651172,4.27309075,4.66515,4.17329675,3.98088225,4.24562125,4.11303675,3.75783025,4.6487695,4.26804275,3.89905075,3.72515325,5.1572875,3.64578725,3.8086255,4.56239175,3.922084,3.59438175,4.71160275,4.71127525,4.142182,4.31811425,3.32685625,3.6319515,3.65701275,4.176591,4.6502765,4.400161,4.37635925,4.037956,4.082438,3.82641075
5429,6.278869,5.55586,5.59286675,4.3339245,7.5132695,5.65155425,5.42154425,5.6275895,4.58782325,5.0607635,5.959799,5.43691925,6.303543,4.76488925,4.26663575,5.22957325,4.82115475,5.9241165,4.922166,5.58211575,5.29663325,4.903883,4.39844275,5.14472125,6.182419,5.74833675,5.74518075,5.809788,3.75663475,5.7595825,5.81308675,4.6563115,5.5806375,5.861429,5.3431625,5.694712,5.9681155,5.10360175,6.31451525,5.6546435,5.24210375,5.44183975,5.5353175,5.2444355,4.69761375,5.7417255,6.0186835,5.5610725,5.39014475,5.660019,5.33413375,4.79820625,5.56700425,5.932043,5.36269075,5.0258805,6.0280775,4.7081245,4.79444175,4.685094,4.834918,4.9363715,5.50982525,5.0193485,5.13396775,6.579931,5.982273,5.588174,5.4070395,5.43962375,5.22491925,4.171242,5.505589,5.27060775,6.4598425,6.1530025,4.695362,5.20201,5.349358,5.655164,5.119622,4.85707125,5.725442,4.86626775,4.420048,5.4584195,6.22157875,5.459012,5.50942075,5.91728175,4.927291,4.966444,6.41699,5.133085,5.74872925,5.04635225,4.5785385,6.3481695,4.5550075,5.57656975,5.49909225,5.079857,4.19119725,5.3601525,5.587416,5.177239,5.16362325,4.627995,5.465266,5.19025625,4.49492275,5.157832,5.01928975,5.2252945,4.218465,4.7795295,6.0248695,5.098889,4.9412335,5.1554985,5.55151375,5.1618155,4.637303,5.30244125,4.8296515,5.52497575,4.872704,5.03906825,4.9343185,6.11455575,5.73136475,5.2159955,5.0716385,4.857564,5.089505,4.98716525,5.429402,5.2772895,5.112244,4.728644,5.01506175,5.30382375,5.26312675,5.73371075,5.06237275,4.72727,4.87501975,5.37044625,5.17669275,6.2577115,4.92398,4.9288145,6.16318225,4.8635875,5.098758,4.74181325,4.830847,5.814813,4.469784,5.8612605,5.60551475,5.19029525,4.82975675
5430,3.563257,4.485243,3.766538,4.187797,3.411926,3.720328,3.366012,4.48706,3.072884,3.931448,3.93926,3.325765,3.237762,3.986267,3.863346,3.561986,3.641485,3.539641,3.881279,3.515857,4.261739,3.676034,4.006965,3.974746,3.324988,4.498513,3.816584,3.804558,3.565736,3.393121,4.066929,2.868262,3.290579,3.49131,3.327785,4.06958,3.255349,4.602301,3.68517,3.70542,3.508988,3.553375,3.66094,3.634581,4.844473,4.285354,3.532385,3.568005,3.68269,3.983068,4.125044,3.502373,3.960846,3.552901,3.306627,3.387863,3.648875,3.262097,4.246626,4.180213,3.411289,3.489728,3.862991,4.036368,3.240418,3.649184,3.584396,3.70285,3.431279,3.584166,3.621952,3.281942,3.725649,3.956498,3.540643,3.625666,3.536476,3.538379,3.989254,3.559114,3.453839,3.549793,4.104385,2.959655,4.858004,3.71221,3.1099,3.698755,3.505147,3.920382,3.611935,4.943112,3.639625,3.703491,3.598928,3.572759,4.759106,3.261159,3.937658,3.828184,3.604511,3.940087,3.444565,4.410839,3.145353,3.687771,3.085054,3.59546,3.15382,3.700632,5.41987,3.670741,3.847733,3.291707,5.488196,4.842496,3.733005,3.873146,3.477852,3.10081,3.234148,3.618943,3.441661,3.395192,3.287044,3.468012,3.94844,4.587747,3.86623,3.846881,3.300649,4.213305,3.832013,4.004745,3.407492,3.938071,3.62475,3.433616,3.316751,3.768374,3.781316,3.840319,3.889327,3.504744,4.025015,3.563229,3.255193,3.705232,3.852759,3.775561,3.956992,4.167199,3.838912,3.260583,4.320159,3.799691,3.183036,3.575239,4.37505,3.91133,4.212721,3.039211,4.040676
5431,4.564518,4.527621,3.866255,5.014875,3.8436585,5.0251915,3.8379255,5.4593315,5.858953,5.136375,4.1329555,4.7166605,4.5735615,6.7537585,3.84734,3.8269765,4.3417045,3.8617085,4.0826785,3.7398165,4.487044,8.693545,4.674327,4.0339635,5.964851,4.9583915,4.6173935,3.254433,6.3687095,4.6022275,4.8639195,3.3596745,4.311573,4.6858415,6.402152,4.96761,4.78132,3.548015,4.8382035,4.360198,4.044332,5.2473485,4.8126815,4.8517435,7.910316,5.3650055,3.9720375,6.544479,5.605458,4.368034,3.933606,3.5769725,5.015109,4.4510405,3.7809785,4.8030135,5.347558,4.3181585,5.0576655,4.552664,3.404402,7.1338325,6.2326485,4.2404865,4.251212,6.0114325,4.5922135,6.41862,4.2087885,6.0579475,5.0425275,3.977439,5.0338525,6.197145,3.611591,4.8694955,4.8851895,5.5541875,4.277616,3.6195525,3.6863015,4.5745915,4.789031,4.504715,4.5823935,3.9570015,4.9221715,4.9361095,5.607228,3.3731165,6.3867375,4.474495,3.993522,4.0308415,4.006925,4.207546,4.197521,5.7147215,3.879071,3.692251,4.353098,4.165665,5.149796,5.851079,3.8324365,4.9778545,5.7050385,5.776544,4.9276145,4.2449215,4.114026,3.739674,4.842913,3.999584,3.8806015,4.2867045,5.4291805,4.686671,6.253115,4.102994,4.575288,3.38836,4.473553,4.4216185,4.6126795,5.691168,4.146486,6.925388,6.8934805,4.8890185,4.1260985,4.1679175,6.179832,3.72154,3.568375,4.7005065,5.5682775,4.1176795,4.212995,6.701594,4.0314775,5.886052,7.023608,4.3097915,5.2413755,4.7266315,4.669704,4.3622995,6.8064125,4.0120265,6.8453725,6.4708455,4.820068,4.4056005,6.767387,5.338716,4.214295,4.5128505,5.6771135,4.347494,4.469343,4.994411,4.4788995
5521,8.789089,9.177128,8.684443,8.577255,7.759935,9.607485,8.238492,8.726146,7.381484,8.790056,8.580897,7.377503,8.195984,9.20446,9.002002,8.759838,8.500937,8.570301,9.326413,7.455037,8.318603,8.036919,8.137218,8.234957,8.117751,8.529466,9.161624,8.81205,8.826433,8.434263,8.541853,8.701806,8.468023,8.895517,9.058659,8.879553,9.276948,8.451776,7.929473,8.8837,9.346691,9.340947,8.262842,7.986884,9.088735,9.252993,9.025774,9.228002,9.174873,8.926506,8.841174,9.257287,8.837196,8.561373,8.843384,8.394426,9.177252,8.223939,8.873984,9.199263,8.154089,9.176565,9.668325,8.792258,9.362812,8.893726,8.948175,8.643947,8.553549,9.511484,9.240389,8.223805,8.440645,8.583878,8.402212,8.7771,8.594738,9.332771,9.264255,8.596798,9.072981,8.816573,9.396124,7.730689,8.48469,9.640018,8.196958,8.904677,8.75337,8.588339,8.880072,8.638932,8.757717,8.491129,8.78044,8.170718,8.966487,8.336411,8.606138,8.814158,8.882995,9.164679,9.429919,8.984804,7.867607,8.403066,8.578504,9.137305,9.572673,8.674088,8.074337,8.408199,8.289575,8.045976,8.578293,9.56055,8.745603,8.391581,9.18105,8.298068,7.501039,8.464629,8.463008,8.610108,8.914171,7.709721,8.976065,9.281171,9.530661,9.057747,7.878094,8.92811,8.11321,9.050418,9.040676,9.261115,9.170201,8.44526,8.216246,8.83576,7.936715,9.131585,8.414785,8.651511,8.930126,9.303154,9.150233,9.018095,9.236636,8.491956,8.519299,8.905587,8.704316,7.665588,9.124328,8.521733,8.735365,9.012348,8.801155,8.859938,8.587082,9.353047,8.944712
5544,3.474551,3.421805,3.0289115,3.2589385,3.0583895,3.235385,3.067176,3.2248755,2.7769545,3.1627345,3.227069,3.008787,2.908315,3.9017235,3.5489525,4.2908635,3.574732,2.976969,3.1597135,3.214619,3.337421,3.2402215,3.4949595,3.0778035,3.201707,3.629093,3.211758,3.11272,3.995367,3.260066,3.153836,3.5254775,2.8197275,3.3215015,3.8554025,3.2558885,3.1153045,3.6600235,3.2962445,3.23406,3.150423,3.3394825,3.3300775,2.889102,3.313924,3.9537385,3.687072,3.765396,3.7585495,3.9888835,2.8945305,3.324862,2.9653625,3.26581,3.004164,3.146792,3.210578,3.145855,4.6707795,4.0089715,3.426427,3.3773615,3.766927,2.9243385,3.402896,2.8243645,3.2637785,3.564478,3.135222,3.90639,3.5574615,3.129453,3.48077,2.9548655,3.408789,3.331756,3.2035265,3.622166,3.7664405,3.16271,3.6285515,2.9060865,3.88364,3.0376775,3.8657095,3.3586195,3.2675505,3.46966,3.573823,3.29488,3.6847535,3.870607,3.888937,3.165335,3.342991,3.130448,3.489886,2.883195,3.196832,3.237276,3.534404,3.480295,3.361854,3.28801,3.4338695,3.2092885,3.2631875,3.4215945,3.29388,3.4426485,4.038124,3.3272185,3.8029635,3.079142,3.139384,3.777725,2.9054375,3.357132,3.2958835,3.458621,3.295714,2.9476625,3.0250135,3.047424,3.194495,3.0674955,3.5709895,3.9040255,3.560272,3.2765395,3.25307,3.740266,3.521516,3.5462545,2.9862535,3.6000725,3.72143,3.714738,3.438347,3.3794295,3.339588,3.363541,3.1257915,3.392662,3.894857,2.9268285,3.333794,3.2800905,3.6152445,3.8263905,3.121747,3.1389345,3.4881025,2.984725,3.521044,3.2702925,2.855101,3.7332815,3.6170835,3.070647,3.4648425,3.18138,2.9266765
5570,2.94876666666667,3.045943,3.12709233333333,2.97772433333333,3.13253766666667,2.96903633333333,2.97333366666667,3.162661,3.069121,2.86828966666667,3.28151133333333,2.96662266666667,2.98122133333333,3.48828366666667,2.96883933333333,2.92465,3.067435,2.976516,3.06883566666667,3.1406,3.35430033333333,3.30617766666667,2.98631033333333,3.17854566666667,3.03036233333333,3.12780833333333,2.856217,3.08097433333333,2.95924266666667,2.945174,2.97794266666667,3.08352133333333,2.88723433333333,2.90522033333333,2.90881433333333,2.93593233333333,2.97510666666667,2.82960566666667,2.93996266666667,2.970806,3.06226866666667,3.01473166666667,2.93388733333333,3.112269,3.01712833333333,3.06463566666667,2.956381,2.975976,2.846417,3.02754366666667,3.18585933333333,3.00241533333333,3.074151,3.022605,3.087506,2.95769966666667,3.22257833333333,2.92957233333333,3.00975566666667,2.981293,2.91653366666667,3.064091,3.11222433333333,3.12836833333333,3.00978633333333,2.996809,2.977711,2.94860966666667,2.92723366666667,2.94948333333333,2.94842733333333,3.07323666666667,2.99072466666667,3.123911,3.126766,2.96175233333333,3.09227933333333,3.05446766666667,3.121383,3.08518733333333,2.960165,3.03480066666667,3.06613966666667,3.15900933333333,3.19283233333333,2.97009633333333,2.90032966666667,2.96108766666667,2.787181,2.97003866666667,3.00481733333333,2.91589466666667,3.046796,3.33254733333333,2.95207533333333,3.21281666666667,3.21950033333333,3.25161,3.18420966666667,2.95306866666667,2.96780966666667,2.867906,3.085652,2.900099,3.06038766666667,3.063137,2.99829666666667,2.91542466666667,3.12229433333333,2.945616,2.96781566666667,3.01675066666667,3.08285333333333,3.01027866666667,3.18584866666667,3.10999266666667,3.25200933333333,3.16880666666667,3.12930566666667,2.955177,2.826625,2.96594966666667,2.87566133333333,2.974758,2.997054,3.05777366666667,3.04833433333333,2.93643133333333,3.187119,3.051337,3.08580433333333,2.869302,3.03350033333333,3.14288533333333,3.090038,3.03426633333333,3.04593266666667,2.974618,2.96602033333333,2.94392033333333,2.882775,2.99799133333333,3.14528266666667,3.113068,3.01375333333333,3.031251,3.091082,3.110962,2.94700933333333,2.99504766666667,3.05719566666667,2.97529866666667,2.976061,3.06372333333333,2.88946333333333,3.02832,3.02990833333333,2.93572,2.92370066666667,3.002043,2.827713,2.79606233333333,2.930356
5656,4.092319,3.543103,4.508027,3.841396,3.377985,4.00262,4.025751,3.678545,3.688475,4.419742,3.471787,3.829887,3.467479,3.629573,4.055823,3.894084,3.626647,4.269427,3.473401,4.114494,3.802102,3.216914,4.272466,4.133404,3.751539,2.993406,4.359966,4.068192,5.050563,3.715361,3.946939,4.114479,3.629614,4.550496,3.882897,3.663041,4.789544,3.933009,4.129496,4.190468,4.522364,4.313362,3.897874,4.102432,3.446189,4.038453,3.859587,3.45395,3.68329,3.369822,3.331684,4.121049,3.760358,4.273228,3.769811,3.469722,3.301175,4.304106,3.613806,4.096499,4.046123,3.477512,4.107984,3.598241,3.922478,4.540325,5.460256,4.363384,4.490881,5.337109,3.800238,3.990794,3.37119,3.273695,3.656478,4.235066,3.284759,3.566314,3.888263,3.905307,4.759056,3.269682,3.660092,3.725111,3.459086,3.608152,4.393546,2.878928,3.769272,3.762712,4.169501,3.82121,3.610914,3.848504,4.410663,3.88775,3.889254,3.650533,3.600409,3.691766,4.00466,3.767129,4.557281,3.695652,4.672852,3.537334,6.606031,4.539573,4.587319,3.827773,3.591471,3.70707,3.46969,3.778354,3.547688,3.900658,3.714008,4.028634,3.756622,4.310074,3.76061,4.420693,3.596971,3.447282,3.625215,3.47608,4.079181,3.652765,5.486392,4.769081,3.822199,3.631955,3.514223,3.064268,3.057467,3.344397,3.791916,4.140111,4.015961,4.822704,4.008841,4.008236,3.650327,4.245284,3.864449,3.099343,4.055832,4.049428,3.509923,4.211758,4.171634,4.032517,4.879162,3.740257,3.731317,4.886321,3.823071,4.410989,3.618196,3.483883,3.457658,3.978162,3.547934
5658,4.578867,3.686246,3.8711,3.697901,3.859144,4.105719,6.415073,3.459596,4.963038,3.556531,3.567807,5.068955,3.486559,3.637295,6.158473,3.57952,4.153303,4.309496,3.863657,4.478722,3.317389,3.480153,4.560877,4.205625,3.695825,3.662019,3.850703,3.94152,3.471988,3.46645,4.025274,3.70198,5.009129,3.654277,4.30847,3.513871,4.622938,3.598305,3.857395,3.909716,3.400482,3.557903,3.718293,3.314251,3.334497,3.222809,5.451457,3.4966,3.753983,4.550432,3.340283,4.978057,3.641687,3.754501,3.418455,3.838424,3.476921,7.684312,3.605284,3.630674,3.598513,3.686006,3.46607,3.987203,3.816332,3.250912,3.974909,3.330692,3.985231,3.848951,4.525055,3.68822,4.257364,3.699133,3.320896,4.189621,3.477092,5.220047,3.733618,4.142558,6.402062,4.178736,4.972649,5.242224,4.511527,3.749517,6.661298,3.35476,3.603659,3.630298,3.39761,3.524641,4.545477,4.664349,3.642185,4.011778,4.675842,3.693012,3.937658,3.522786,3.73743,3.864284,3.823973,4.389237,4.011035,3.482643,4.501228,4.211058,4.895348,6.289052,3.815857,3.838535,3.863534,3.697557,3.873638,3.219082,4.009176,3.841715,3.32655,3.846018,5.009103,3.759955,4.926763,4.28089,6.353711,3.710594,4.094005,3.416763,3.714692,3.979522,4.440454,3.365921,3.481856,3.496802,5.913345,5.80806,4.58092,3.559103,3.572733,3.781877,3.529713,3.764781,4.254417,3.945561,3.695545,4.698059,3.921284,3.680845,3.536149,3.927099,3.720879,3.771336,4.168105,3.980344,3.763134,3.681041,3.562416,3.681977,3.517279,4.066538,3.766602,3.871242,3.492672
