,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082
202628_s_at,4.85914670604332,5.09087402286647,4.88732815625596,4.98541693779536,4.95525301573439,5.49328526233814,6.16892408945811,5.61160257406146,4.53968456073804,4.87204980076908,4.80438712690927,4.84439555210389,5.24664490646239,5.15951715836664,4.97274794137719,4.6579378366523,4.77520731473509,4.62232249871067,4.76812766934587,4.45958019653109,4.65930812147872,5.20576105990471
202705_at,9.36292792978903,10.1200888103344,9.42607777634697,8.96436263462098,9.19821200438058,9.76434865577149,9.3065988210549,8.74077175172456,8.35361294481384,9.52257597331605,8.35553978019987,8.72210122058727,8.00296876284477,8.01742785065349,8.56957083954966,8.16764753731792,8.09130946605658,8.05847692995629,7.91894292413831,7.55226382014846,8.09608987881587,7.71121002516549
202763_at,8.40406148479812,8.06806756719663,8.23361867810015,8.34810500481915,8.36974233482471,8.43989269830619,8.62136876769241,8.1194245189399,8.2300383620958,8.27537929966764,8.39960527862983,8.66904468406266,8.43650871516659,8.4676666841178,8.60940169907877,8.42170299106283,8.33383288778901,8.60068518900269,8.40487304732663,8.40991162116196,8.57257987410912,8.39372755980708
202769_at,8.21499964064388,9.02657564044301,8.98510139729469,8.6938078491664,8.91708086431016,8.34886521811112,9.44568062192057,8.89350357231022,9.08669212318943,9.15259685913903,8.65322239474241,9.53396487745809,9.28405935560069,9.40867196879258,9.24894588305781,9.62737705950135,9.1860532074891,9.04838113050882,9.49127073049836,9.50276583740354,9.31787216253054,9.08620396171213
202770_s_at,7.59566869723054,8.36118606501977,8.29071561003859,8.1338191894928,8.29519929651716,7.67882261083949,8.68747707355459,7.94434108447915,8.18605047166635,8.55115007831182,7.86981624903378,8.73435784675339,8.71403640127813,8.63054388138751,8.85314683658152,9.08304898181524,8.68050794888376,8.35679337771468,8.62598568454609,8.56235229614435,8.85641263363438,8.3097862217878
202980_s_at,6.39859603835323,6.75848415322261,6.83435083826219,6.71001885412571,6.37140472639442,6.40732879058329,6.22048921212082,6.57560393957789,6.55937183079163,6.2931501672916,6.35635172902894,6.40163821115598,6.01380455678581,6.25943128420569,6.32626991139364,6.49490782345546,6.4069943003867,6.34802748563866,6.42739824491656,6.42170451491299,6.28265694464908,6.1608796636584
202981_x_at,9.00379542804939,9.07900681679851,9.12031919603778,9.07161320793826,9.11135170532947,9.088337924398,8.85785539599884,9.17087824296167,9.09171668083809,9.24272474126101,8.98437859009771,9.24360895051831,9.06768677540309,8.99954612266981,9.05662229167039,9.20808104270852,9.2753522318805,9.39016564944741,9.21719534089812,9.3282078624047,9.24598099815099,9.17737294182457
203213_at,9.91919227283655,10.2165117342297,9.67427615587572,9.70407207114057,9.99685390821463,9.99685390821463,9.9036436564879,9.21593755405299,9.26818312843792,9.8961153665966,8.96978427471549,8.87390948569323,8.13940915816998,7.7511556304883,8.27246437867972,8.35056962228483,8.04650955529461,8.35108428828639,8.0369985139484,8.16563312861265,8.09178245048991,7.68990079474386
203214_x_at,8.81856375225791,9.74045183531976,9.17693131185064,8.75987792038998,9.5017077549551,9.45727649222215,9.23690674668139,8.19500756371416,7.65177646621734,9.12566180710794,8.09707151483914,7.96176363881926,7.02394568092034,7.5742168709797,7.350937809812,7.68724572882065,7.4834781877975,7.44119749421887,6.62092272812536,6.57929888829045,7.30916669154905,6.84865327184124
203409_at,8.26228147947563,7.67175919648653,7.23808798704665,6.99324157371108,7.37371926768851,6.87903014963754,6.95490470356313,7.75304735651682,7.0965323757524,6.65949801370878,7.15562656125729,6.55813243297772,5.88195708932014,5.91899556232918,6.51057664676633,5.85415963612708,6.24800230174258,6.09138147544578,6.34596247431691,6.12915500271822,6.44911409642239,6.5243881405089
