,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499,GSM239345,GSM239346,GSM239348,GSM239363,GSM239460,GSM239485,GSM239488,GSM239490,GSM239491,GSM239493,GSM239494,GSM239495,GSM239496,GSM239498,GSM239516,GSM239580,GSM240405,GSM240406,GSM240429
201867_s_at,7.26840691357032,7.35518585355858,7.66219031309617,6.66279225843429,7.14517435409778,6.83811333229587,6.79017519574142,6.0522200935336,6.86238704992635,6.86900364264489,5.9207162488767,7.15362385915256,5.97655942863547,6.3192673168913,5.87397175268058,6.82111538701526,6.09563087253077,5.20424134027924,6.10999783766086,5.83000638930604,5.76486555448572,5.27860721196163,5.72523411626498,5.83342995295682,6.33590372367645,5.88474550833059,6.59608522269299,6.89787764615553,5.64191199270339
201868_s_at,6.4810895156099,6.33930662008924,7.00770403410007,5.28990993068002,6.5313710023854,6.26864289086987,5.96651655025707,5.49386929469483,5.05127055460536,6.47947103530954,5.11425194719196,6.16890440773769,4.79278443119772,5.28759705964739,4.96967417438477,4.27110510406258,5.4519443991421,4.29236177875143,4.92216786873812,4.71778019251547,4.83483124509,4.82485170795855,4.6714032317051,5.01071484611808,5.11857954436852,4.97018749743005,5.40114003246422,5.93756463496582,5.07071306279946
201869_s_at,9.11100999480496,8.86622077750909,8.53734785097955,8.97117115804085,8.84636539384923,8.57404474404949,8.57198036061878,7.83448945737522,8.62901393620892,8.35672133388953,7.25482694731801,7.76160946863595,6.77545937816238,7.43108630082526,7.12928504878952,7.03622784557118,7.47575961890102,6.60409478739793,7.10879955748336,6.27607348904652,6.92949183623738,7.28067183124212,6.53815198536698,6.88361189987794,7.49018572585492,6.87735151956902,7.56889246280483,8.14225209886532,7.5593073540648
201907_x_at,6.45476328947851,6.39584321733812,6.06206945353196,6.66763983320679,6.17303738836519,6.48274644260793,6.36669267357825,6.26305781252618,6.44504659408038,6.56181667113193,6.17599590150016,6.06358250846261,6.55184922800838,6.27295155972021,6.50786289419359,6.15595587669086,6.43541302969089,6.27753796141795,6.32467171418556,6.37815118080527,6.39733382606705,5.91276826505429,6.45627354040067,6.19295270354769,6.04805472560507,6.14886111773178,6.39037424187249,6.35322767098274,6.07279318243571
201908_at,7.5595762442342,7.34938812598889,7.51581244531174,7.31455187731884,8.09722414585408,7.78781457066688,7.65718613946313,7.33946625501359,7.40399688043054,7.74118845019598,7.85693930221548,7.37783378753187,7.75081875624624,8.23449580856445,7.85728769712666,6.91710384527952,8.07573151003529,7.45073031178781,7.7571461425062,7.97772540351553,8.00339402350701,7.72873530970474,7.81724872044628,7.58646354446656,8.09253423417404,7.60632471148957,7.66124734422622,8.02663515387666,7.80592217074153
202035_s_at,4.09499483259279,3.91756130493313,3.7673242717789,4.17073360223695,3.76358338181657,3.91756130493313,3.90755603549407,3.94177752325714,3.96741452635618,3.98968182436015,3.73747883399809,4.0390575762908,3.86986001722314,3.92344383001846,3.86696583399532,4.1245814377804,4.03432687076702,4.04354374503276,3.83189875568044,3.8993301998674,3.92181526562201,3.87368014238637,4.07375398386045,3.79850640046056,3.79271069582696,3.91719438218179,3.98677169968892,3.86696583399532,3.88432485004746
202036_s_at,5.95558488237883,6.12781625076036,6.13147749731073,6.29477535530935,6.5957613784297,6.10830077999674,6.00135221694139,5.94561809533617,5.77233673529476,6.19811887852893,5.83342995295682,5.62882020264821,5.92013631180264,6.05281734088026,6.14778226942863,6.28873436930364,6.28969395510463,5.8990067135449,5.75243512789632,6.39715207870022,6.04392172927953,6.22915523705122,5.95941585779859,6.11614941370941,6.43470209567072,6.05769744903212,5.85361153208904,6.09526357790119,5.97676378369367
202037_s_at,6.08987713593518,5.88792274891714,6.18788883342576,5.66186717548147,6.59748488165193,6.24786200090962,6.24153676999354,6.04182118186743,5.99634442732176,6.19178471348514,6.06482366079262,6.11699942526947,6.18868628803754,6.52861762895021,6.56686143436412,6.06397721090021,6.5293196920041,6.04902677254039,5.85827290947866,6.47267286354907,6.38034905372702,6.30980613372987,5.84472733625023,6.58366872078952,6.57691374545727,6.12849472344327,5.93473526100386,6.34400738683144,6.18027942854486
202160_at,8.37166308896819,8.43965764348484,8.35632381110338,8.21854788296579,8.72339159637854,8.07164557309793,8.65663175701634,8.71477067896231,8.30337585044193,8.1583449637183,7.91513111893747,7.81755652976939,7.06751285399684,7.7160547827432,7.92172461298094,6.55336403931353,8.04151239896809,7.26764607482998,8.09149587393467,7.36658562810334,6.63735680723748,7.3082301277254,7.36658562810334,6.92433143136442,7.63609900669669,6.97215606663858,7.52833867737464,6.56984004967789,7.53720001559954
202221_s_at,5.60604924913788,5.88454744853936,6.89329604391319,5.28359081932619,6.49834254066733,6.18829136638226,6.82585973299422,7.10471945199658,6.48158686588805,6.27251189962762,6.07409100835539,5.89005260032052,6.07350034801338,5.73680624122482,5.82836543258272,5.49704950147765,6.94016796896568,5.52618304307806,6.0889339737448,6.810193829388,5.92704840708137,5.78132668092536,6.45999993492201,5.24574667386427,6.12631118929543,5.58530555680665,5.77552992316867,5.69132934111315,6.01931902682225
202283_at,6.221857925039,7.12073216325678,6.76110519196946,6.75775712978352,6.85522803259071,6.32168736708044,6.99761093058835,6.67847660891499,6.98466251823747,6.2697552026366,5.70456223594058,7.44955583709379,5.9885133487343,6.0567511509198,8.41000782528857,5.55265124590792,6.30906537820427,6.31714963290453,5.55547801697427,6.11168571793009,5.69662736494152,5.56818542430092,6.1109441491099,5.99056635462235,5.94866763962342,6.12312473798362,5.43408175279639,6.75013001686841,6.30313276947628
202332_at,6.045135441733,5.83744980026848,5.65592308292347,5.92171803599686,5.36492995095151,5.88192358945896,5.91679276929075,5.75295990493118,6.17624570435149,5.64773440825244,6.46101274088718,6.0304995521732,6.25766582548502,5.86578205115161,6.12257727892216,6.06020340537349,5.60376843378697,6.32931510319711,6.63425487179036,6.1688102031048,6.43996007235552,5.91994720713535,6.27117466445073,5.3620935825837,5.37081726451322,6.3194547592766,7.17589053352498,7.04553276138067,6.69620905712271
202425_x_at,8.5314389015195,8.52720840518827,8.95404928020469,8.79516936133638,9.00295702641735,8.88000308829429,8.9286844812075,8.79838258798321,8.61427154310241,8.66773000263468,8.60729318480004,8.81153229739251,8.49304649742728,8.44282862438134,7.36049031804204,8.426097980075,7.77186967390748,8.46506362683161,8.43858422172011,8.7856082232285,8.34639594679623,8.30060450750086,8.56309303279133,8.59965674546682,8.55600598893495,8.31317798675823,8.41612202993019,8.82273212547144,7.96387887610545
202429_s_at,8.46690316273949,8.70395938355488,8.70225943740699,8.21347927484982,9.00659315424161,8.52231378289884,8.66846336885347,8.69742200221236,8.61487535210557,8.43474489716283,8.38978408882901,8.85695812263923,8.2823713306082,7.68817012825716,5.87903615306695,8.07670648984071,6.50863155414477,8.41836828587407,7.69890112550252,8.61857535497019,7.92865675280954,7.17188446943959,8.21854788296579,6.85749614885285,7.99967216388826,8.53229655414391,8.38214074931432,8.45843017469649,7.88912490269252
202431_s_at,7.41577457347973,6.89921223775724,8.10113765729002,7.12470508886145,6.92736381158962,7.77350157080797,7.58271782603909,7.15471040805562,7.35713045069301,6.74553268252192,6.95098290601156,7.87080573698496,8.15428316091418,6.21945452516762,9.26007679814616,7.01288761019837,7.13384883777056,7.47328177933889,7.68279179485377,7.34497873957089,8.30337585044193,6.44873656634643,7.43831615272115,6.08111516891386,6.84134368327211,6.80222878541926,9.68173478734026,9.29321834897017,8.91745820124057
202432_at,8.11899387764033,8.23844857334222,8.3144542524067,8.1281363256874,7.73361238807394,8.29470993521643,8.3414444522418,8.51707598848136,8.23794318727894,8.04259004028001,8.11294036016818,8.36509458626358,8.51079953871124,8.67148745147759,7.44590288063179,7.90952379169495,8.36895899935045,8.21368778946737,8.01334716974421,8.54709533889478,8.22782668617623,8.42362061432992,7.82951832086772,8.41663752395039,8.43754361329196,8.28862327129873,8.68047395823145,8.08615128220307,8.63806852921125
202457_s_at,9.00362604348851,9.03695312297737,9.01597870841305,9.12350988925413,9.21443679500937,8.81428889904715,9.1301262328824,8.80842167282375,8.9286844812075,8.79774244616397,8.73090813775018,9.35940827804824,8.93106555420588,8.47192375626585,6.75013001686841,8.53009678342131,7.42907852182419,9.17074497644237,8.46415007444051,8.85427064673349,8.26587072386108,7.65718613946313,9.08021077127122,7.68990096826926,8.0175112661762,8.62739649016804,8.65496684875994,8.68845850133881,8.05373395150803
202526_at,4.01933381174428,3.94977888792339,4.06971060242262,3.81030416606183,4.28554774851445,4.01261181358657,4.12884011784575,4.216306372867,4.02177381931935,3.99808853955377,4.08781761698252,4.23396398296672,3.81832491645237,4.19929967491633,3.99389814507632,3.68815013579979,4.20434737605609,4.05628828666339,4.07498774838798,4.14442081014544,3.98938325106218,4.00928084304958,3.93297616085763,3.72614873568161,4.17790070515202,3.96265135567959,4.10098596175579,4.09467658153819,3.92569912328766
202527_s_at,5.7153377335322,5.7080677837732,6.399521638607,5.38536831311248,5.56902891425828,5.73522887953271,6.21525082243117,6.61342204388432,5.43192825931433,5.53835103615225,5.70970661870504,5.99549090264866,4.70259626397159,5.3219155663986,5.03344078070607,5.06672745388508,5.07931982864573,5.43300623414831,5.35581512550348,5.40114003246422,5.05283337473493,5.18212843748119,5.11318018742222,4.72369727216928,5.11253752543533,6.08499483826645,6.70138481803649,5.19642691587209,6.05885435150814
202741_at,9.06821010066124,9.44044996520237,9.15798135699258,8.70559435159422,8.87105319795945,9.57167049737651,9.03403517555511,8.83835892985452,8.84571205240394,8.96052980104423,11.4427217339366,9.44752117612275,9.36281825316545,8.85306921729181,7.05855805268994,10.3837472138692,6.47415060139801,9.24762954659176,9.06972229683027,10.2348402173075,10.1722251599487,10.0368857930541,9.79312789678687,8.87521916880011,9.45266449027,10.6507026469275,11.7784872570936,9.8946246028412,10.6044580378092
202742_s_at,6.8435106542902,6.67704969674081,7.44680235859687,6.3451271566941,6.47394456628775,7.20773056835297,6.92243304870439,6.21577123996894,5.30462420435603,6.88401532800641,9.32575727492124,7.94705276825764,7.66097238011409,6.47784687942881,5.29667617297458,8.68278859734989,5.20080538605203,7.60154953467221,7.18501005637569,8.54221111435636,8.48181360985899,8.13114918000772,7.8695554814269,6.47201374758416,6.80027017534077,8.31662018253911,9.45579972982199,7.79139599825657,7.92186777223182
202762_at,6.53063623190845,6.38432384045559,6.43650330361638,5.4254831271364,6.19710878178595,6.02415088012626,6.96220258881984,7.12709766081839,6.67086523466604,6.23702677373357,7.16437834025699,7.13284207590722,5.7776008514492,5.6489385281693,5.32939888226056,5.57177040555016,5.37465415978097,6.84938469003234,5.89940523303746,6.56145513609218,6.21109522816103,5.70970661870504,6.38678985719469,6.54769769578778,6.42274137941273,6.46289715113203,6.99781036861168,6.78058503005799,6.77846628183635
202800_at,6.49159824927047,6.57521912286598,6.62258676702742,6.88007695903588,6.48809703979697,6.67420623261904,6.46630772512105,6.58550379215462,6.52066516279259,6.62059730143298,6.50411334562103,6.74483269374505,6.7040684995844,7.13058829380554,6.62272961010588,6.8857063323229,6.60334343951657,6.49728094410377,6.66839181555203,6.77825280009048,6.42636823340713,6.44671791940922,6.80985083621108,6.98639234117275,7.0719920910802,6.50185249880711,6.47613721288325,6.60735417020184,6.61048269984084
202980_s_at,4.1636296550439,4.10993212923541,4.00249362164725,4.13412875279729,4.182604349261,4.13181484709761,4.2970798186197,4.37337575657349,4.2518732759127,4.10067936500137,4.63343878204276,4.18888234640285,4.5671517148578,4.36274078187999,4.26986064815744,4.25826904498162,4.3246594098194,4.50815047368588,5.22724744201856,4.70513879829176,4.33075870520185,5.01668531785059,4.36986128580462,4.2070727110971,4.11028502150113,4.27675350407057,4.62926080265328,4.425683694989,4.4142081247953
202981_x_at,7.80392967128585,7.56037058092789,8.04823558401007,7.12709766081839,8.43754361329196,7.97942775423637,8.14439904136891,7.93865613721269,7.99822314985844,7.90952379169495,8.88051338399658,8.14225209886532,8.27855048567518,8.43558719022211,8.62426435307675,8.32400138264558,8.8071784578182,8.13080785402363,9.19885355571634,9.12788200178195,8.65072606033051,9.64063938831431,8.65720173563024,8.49412258355698,8.46729336398839,8.27543374480898,8.34588562249119,8.93813901457207,8.30211299971413
203081_at,8.11746418188508,8.07971806854173,7.76257219988548,7.96892454024016,8.03904815098665,7.97164085556334,7.8695554814269,7.73243503570209,8.06002834370437,8.05455713245609,8.22987381696159,7.93105290592222,8.60679914539272,8.24668251910769,8.68845850133881,9.10731682679272,8.23449580856445,8.48587586104533,8.28448133436474,8.67265983039493,8.41796075671405,8.21779061006231,8.36222256950733,8.46907483229397,8.17469208239346,8.31528850898181,8.00431575131711,9.15880835358118,8.58785803289247
203218_at,6.16628344738842,6.34860129441439,6.58220502409054,5.28711578260373,5.92685386288484,6.13655412874612,6.8273427061973,6.84396058647089,6.37329718639838,6.21709593091301,6.55375224477364,6.90409118370714,7.23582530021653,7.27549348511045,5.93320738764394,5.86481401901924,6.63603662972105,6.631632776197,6.48794317322449,6.99267381002146,6.55583510784414,6.55907629259836,6.71997510824253,6.56295109055943,6.72055907307051,6.54563475680236,6.49455106377703,5.8347505318546,6.57976105396252
203230_at,6.16342342729074,6.21525082243117,6.45684238188587,5.4354730985909,5.60051375251403,5.9441603187466,6.29568055581774,6.45719835453175,6.50515745375781,6.01085197026623,6.68389707902691,6.4195478512609,6.63998548764547,6.16493845472965,6.41558700975505,6.64425324798712,6.4019241596883,6.53653182136661,6.50551977378922,6.38919379590289,6.13619608597884,6.14184141106574,6.70005713937719,5.70843285736405,6.29909545705077,6.39785952296562,6.96815674944199,5.98396104424816,6.71000971899137
203304_at,5.76759541116538,5.94950354633395,5.84588279788423,5.8649917371005,5.8190889782055,6.08026012843671,5.90323071818619,6.11780134153048,6.20869043670678,5.82212101189752,5.61656689817047,6.01824817247437,6.26273099261452,6.07632366687795,6.00616876503022,5.54499536089631,6.06148552142088,6.81779803276765,6.94161256724631,5.99598614356855,5.91427482592394,5.84995709050543,7.00598996168516,6.17953144285659,6.08338834288432,5.83629171511579,5.45367895731726,5.97359467575748,5.93679425034666
203392_s_at,8.57198036061878,9.13243507751724,9.07266698367358,8.44553655323335,8.23529910318071,8.5314389015195,7.92833207732526,7.55836183816114,7.46919805232216,8.49259060341059,8.03904815098665,8.04968157599908,7.74814555840597,7.80715817439053,8.38160922812046,8.41709191539839,8.35729025278953,8.85127278997488,8.18720891615947,9.41492240561508,9.27315804260043,7.70208326108765,8.71594283384513,8.69596669740009,9.11100999480496,9.39131430522304,9.15503305073579,9.00295702641735,10.0385114513486
203460_s_at,8.13012569683547,7.68459886070028,8.11089049430016,7.23252106266699,8.31144092677043,8.15238604436806,7.97164085556334,8.40866106698823,7.82303345706993,7.81297155593162,7.0300726814993,8.68754944342973,6.24114847979193,7.42501838133136,5.9237426265899,7.37366465209306,6.82519753954082,6.82478766183208,5.81484695067302,6.97433279626595,7.35518585355858,6.44651872213167,6.26187279096468,7.17027220491197,7.90885130324012,8.15099830609295,7.87365890582364,7.13315791070819,7.36489306608076
203525_s_at,5.46676019248417,5.72908717336966,5.7222016922573,4.91665448654104,5.39830707787432,4.96104337048119,5.89732682159297,5.97716579923515,5.55091265312395,5.12914139586162,4.67279585834217,5.44533847277593,4.14089735189789,4.28711685373449,4.03432687076702,4.89777002831093,4.41333362740663,4.58515865774245,4.4060825982907,4.36184277755606,4.58080922410579,4.44109850526461,4.64761238182787,4.36555780661879,4.70042724758832,4.58833081308204,4.59718902353461,4.35559166890043,4.75887255711595
203526_s_at,6.03071494343283,6.16916573478805,6.23208599615608,5.74305297183091,6.28542887506925,5.82293085856757,6.23647766904231,6.25557349928558,5.95042171172454,6.16070832877551,5.69982837425906,6.02794052031274,5.27775725026921,5.38699057390682,5.27412482259872,5.58552291540055,5.31229622352435,5.63683897976311,5.51398034778157,5.66905184465437,5.73612942077406,5.68380232237557,5.8467320828975,5.59369895740485,5.87557304964742,5.5907210400698,5.61584229252231,5.51073489500267,5.82101311223554
203527_s_at,5.72638487840616,5.58436762216394,5.57970662541108,5.64021213721488,6.22684343828525,5.87236660717264,5.82901641638878,5.66690963777255,5.52128757918356,5.72638487840616,5.98956279564245,5.76360026132378,5.70761938776945,5.9644170045405,5.57970662541108,5.79233509902334,5.87755744683524,5.65280840723779,5.62469451504485,5.67626083350201,5.88670802939594,5.68318864591737,5.66204758702712,5.82230698685479,5.72431775477601,5.70475615544517,5.47404417713032,5.92791808118226,5.58011578699444
203575_at,6.42422988724532,5.98435993466679,6.23443742341052,6.8249783561175,5.71355229185364,6.26570438661325,6.12781625076036,6.50030604341814,6.07877319414614,6.00725799662168,6.67307495814573,6.11648530350926,6.51342652581719,6.12888269203086,6.56906552869864,6.22206096445192,6.02164275727492,6.92808715385918,7.47129805748585,6.43703348528683,6.24677541432401,6.08111516891386,6.93222941742943,5.81830136275195,6.18446448409227,6.8853480122623,6.85942710516041,6.47514007918272,6.16435493649562
203705_s_at,4.38985448626517,4.49021025036901,4.33042202885682,4.4935147511574,4.79807307413867,4.58126737882505,4.68457760452054,4.31089694717078,4.35921966239356,4.64706309707924,4.60191556781116,4.51021058012066,5.98357952441407,4.46092449916424,4.63172811388969,4.25785414149802,4.63943037854165,4.57336085383907,4.6431904900974,4.83729127795963,4.81059512939151,4.7600280990614,5.2314770037589,4.52932153514628,4.56572583021634,4.45678425419023,4.59911858082188,4.82229114219137,4.48601325289436
