,GSM239345,GSM239346,GSM239348,GSM239363,GSM239460,GSM239485,GSM239488,GSM239490,GSM239491,GSM239493,GSM239494,GSM239495,GSM239496,GSM239498,GSM239516,GSM239580,GSM240405,GSM240406,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
204046_at,8.22987381696159,7.93105290592222,8.60679914539272,8.24668251910769,8.68845850133881,9.10731682679272,8.23449580856445,8.48587586104533,8.28448133436474,8.67265983039493,8.41796075671405,8.21779061006231,8.36222256950733,8.46907483229397,8.17469208239346,8.31528850898181,8.00431575131711,9.15880835358118,8.58785803289247,8.11746418188508,8.07971806854173,7.76257219988548,7.96892454024016,8.03904815098665,7.97164085556334,7.8695554814269,7.73243503570209,8.06002834370437,8.05455713245609
204051_s_at,6.55375224477364,6.90409118370714,7.23582530021653,7.27549348511045,5.93320738764394,5.86481401901924,6.63603662972105,6.631632776197,6.48794317322449,6.99267381002146,6.55583510784414,6.55907629259836,6.71997510824253,6.56295109055943,6.72055907307051,6.54563475680236,6.49455106377703,5.8347505318546,6.57976105396252,6.16628344738842,6.34860129441439,6.58220502409054,5.28711578260373,5.92685386288484,6.13655412874612,6.8273427061973,6.84396058647089,6.37329718639838,6.21709593091301
204259_at,6.68389707902691,6.4195478512609,6.63998548764547,6.16493845472965,6.41558700975505,6.64425324798712,6.4019241596883,6.53653182136661,6.50551977378922,6.38919379590289,6.13619608597884,6.14184141106574,6.70005713937719,5.70843285736405,6.29909545705077,6.39785952296562,6.96815674944199,5.98396104424816,6.71000971899137,6.16342342729074,6.21525082243117,6.45684238188587,5.4354730985909,5.60051375251403,5.9441603187466,6.29568055581774,6.45719835453175,6.50515745375781,6.01085197026623
204420_at,5.61656689817047,6.01824817247437,6.26273099261452,6.07632366687795,6.00616876503022,5.54499536089631,6.06148552142088,6.81779803276765,6.94161256724631,5.99598614356855,5.91427482592394,5.84995709050543,7.00598996168516,6.17953144285659,6.08338834288432,5.83629171511579,5.45367895731726,5.97359467575748,5.93679425034666,5.76759541116538,5.94950354633395,5.84588279788423,5.8649917371005,5.8190889782055,6.08026012843671,5.90323071818619,6.11780134153048,6.20869043670678,5.82212101189752
204451_at,8.03904815098665,8.04968157599908,7.74814555840597,7.80715817439053,8.38160922812046,8.41709191539839,8.35729025278953,8.85127278997488,8.18720891615947,9.41492240561508,9.27315804260043,7.70208326108765,8.71594283384513,8.69596669740009,9.11100999480496,9.39131430522304,9.15503305073579,9.00295702641735,10.0385114513486,8.57198036061878,9.13243507751724,9.07266698367358,8.44553655323335,8.23529910318071,8.5314389015195,7.92833207732526,7.55836183816114,7.46919805232216,8.49259060341059
204507_s_at,7.0300726814993,8.68754944342973,6.24114847979193,7.42501838133136,5.9237426265899,7.37366465209306,6.82519753954082,6.82478766183208,5.81484695067302,6.97433279626595,7.35518585355858,6.44651872213167,6.26187279096468,7.17027220491197,7.90885130324012,8.15099830609295,7.87365890582364,7.13315791070819,7.36489306608076,8.13012569683547,7.68459886070028,8.11089049430016,7.23252106266699,8.31144092677043,8.15238604436806,7.97164085556334,8.40866106698823,7.82303345706993,7.81297155593162
204712_at,4.67279585834217,5.44533847277593,4.14089735189789,4.28711685373449,4.03432687076702,4.89777002831093,4.41333362740663,4.58515865774245,4.4060825982907,4.36184277755606,4.58080922410579,4.44109850526461,4.64761238182787,4.36555780661879,4.70042724758832,4.58833081308204,4.59718902353461,4.35559166890043,4.75887255711595,5.46676019248417,5.72908717336966,5.7222016922573,4.91665448654104,5.39830707787432,4.96104337048119,5.89732682159297,5.97716579923515,5.55091265312395,5.12914139586162
205254_x_at,6.67307495814573,6.11648530350926,6.51342652581719,6.12888269203086,6.56906552869864,6.22206096445192,6.02164275727492,6.92808715385918,7.47129805748585,6.43703348528683,6.24677541432401,6.08111516891386,6.93222941742943,5.81830136275195,6.18446448409227,6.8853480122623,6.85942710516041,6.47514007918272,6.16435493649562,6.42422988724532,5.98435993466679,6.23443742341052,6.8249783561175,5.71355229185364,6.26570438661325,6.12781625076036,6.50030604341814,6.07877319414614,6.00725799662168
205320_at,4.17754076228582,4.21393096087961,5.60500545443425,4.34258557671179,4.33886664537618,4.11919138218994,4.19723779795513,4.48782534546494,4.59097784383528,4.17958096202051,4.35067471057542,4.08141229656388,5.08948656677348,4.43345024357355,4.07343282463353,4.25936835763616,4.42158571555886,4.22623479788988,4.25440426753637,4.13622874835565,4.05585186876809,4.32149071185157,3.9045151098562,4.22972834283391,4.09522670986574,4.22032763975573,4.24518058583021,4.17327126146446,4.09038881067576
205396_at,5.2295944836025,4.16501696440358,4.12818462583253,4.12283950588656,4.199622991115,4.54015557654407,4.0768246687714,4.35440442460461,5.85205589349505,4.13212844478081,4.20473672910065,4.2242926337779,5.02099261450909,4.19558240616813,4.31976659566875,4.22525135221283,4.03969991008966,4.27904375802852,4.18227056397263,4.21711157185772,4.06670558987762,4.08612972836613,4.38906541546235,4.16825893526613,4.23992968155894,4.16649436172616,4.1370525873995,4.07979168819031,4.23966133639573
205398_s_at,6.14487889751328,4.09375055374933,4.61933417292461,4.12627558202835,4.36340240071743,4.33564549789834,4.10230719505032,5.36899087752604,4.67391074258689,4.23362448045953,4.80974698524035,4.37269077590564,6.76148416632894,4.5450567342,4.46988791213279,4.86598924174144,5.03737115325339,4.01535603471322,4.7331868177004,3.95131709015671,3.86800720623479,3.8706358000798,3.62181639903054,3.97309106157297,4.09658827999526,3.93141823640235,4.00095014564675,4.31406807429093,3.98644443180307
205606_at,8.72564995396105,8.13324052024648,8.30949860839462,8.4011041081642,8.1635095738916,8.24296212862883,8.15238604436806,8.00296486673381,7.74510112385195,8.35911991695402,8.3190839648614,8.27888362514039,8.20687340837468,8.99009970631401,8.87047244526572,8.3484814266847,7.68024651267573,7.36439196125381,8.53696034772371,9.05090263223335,8.92598685409522,8.87889189236189,8.70955427564291,8.77531234506371,8.80842167282375,8.57090579207395,8.3252226814796,8.86375872370523,8.80034954598118
205764_at,5.77867122343609,5.59094971930682,6.78027257382273,5.87000909812878,6.19917613976941,6.05199365180472,6.08076354210843,5.57893133633644,5.64341602294373,5.70351853988143,5.89875627203406,6.02604245872201,5.90119613776369,6.2944003343621,5.94292919597363,5.75739687974526,5.90156808077891,6.23665295308465,5.84741211935283,5.8990067135449,5.76606387292613,5.83066374194296,6.11427876012273,6.05185488347037,5.8990067135449,5.83768182810244,5.69780452531702,5.839058934509,6.00801422919124
205990_s_at,4.75404386094881,4.83371676419868,4.84062743655088,4.83321345924642,5.2023070269008,4.89370055093539,4.84494778363972,5.13364669241765,4.57370949617684,5.14373618615679,4.85740921173036,4.71993021341596,7.51069497385901,4.96833061757017,4.93922849269974,5.26566360696326,4.85162993477942,4.88325762234132,4.83114420816342,4.79096781351553,4.80451498151508,4.76799487507859,5.18258756846146,5.11203676338998,5.12938422769184,5.03006597309143,4.69294520508728,4.83729127795963,4.94250577309059
206075_s_at,6.29275762623675,5.82337573554112,7.35589995782656,6.58827848975974,6.56868453858434,6.31668360053573,6.63002544229319,6.44067733500388,7.01936820065739,7.01005215102363,7.15135807862296,6.67776122088587,6.53612812424498,6.65219425292861,6.29242053348797,6.22618440001882,6.17343314731566,6.69601893963393,6.01127198257814,5.81251204937921,5.73464779295453,5.89430579615822,5.68788115728202,5.94746839599918,5.93885068984914,6.09004047759401,5.99549090264866,6.23556100819165,6.03230151827283
206103_at,5.10796354436916,5.71012269004928,4.86542159551204,4.4259781594281,4.58865070627438,4.14776955288258,4.5543589514361,4.5365378567928,4.8129812622807,4.62077918484703,4.54987585833092,4.44727099077133,4.54307291199866,4.73371094113947,5.52358038622358,4.57839499588778,5.85643865994321,4.55594180098154,4.7995090834846,5.10361908387673,4.99642831982993,4.98979301209212,4.5246855757554,4.7086866786825,4.68036662162561,4.90950892210876,6.17495660532018,5.31080768192931,4.90141647556624
206270_at,4.65436010526626,5.77117289946965,6.22301177918782,5.01257903127308,4.94427773632385,4.35411946627425,4.69992431621728,4.83729127795963,4.62631150526214,4.77214874323279,4.58126737882505,5.17796656683293,6.12184285599408,4.62106454880922,4.56807015194963,4.59687840714226,5.50921965499515,4.55620725667278,4.66719165556242,5.5670908783151,5.88491720036397,5.88088480348475,4.12660636960232,5.5354554311137,5.06486801061351,5.58817283359445,6.084397614341,6.03713653720786,5.2295944836025
206458_s_at,4.65570346834582,4.44545110602522,4.353512690367,4.55133261073373,4.54593055272928,4.42717069493115,4.44846300116799,4.33871620430308,4.39284917003475,4.38297994511138,4.46189679895449,4.63668931199852,4.20502344109301,4.67309788028804,4.7034325086496,4.38906541546235,4.21745083014558,4.60299375952772,4.40235743548655,4.46121073512963,4.36078407621353,4.47885034892835,4.16103532244403,4.97209248343431,4.48959802446375,4.42979863424929,4.27779101197157,4.30740915920385,4.4404023126333
206459_s_at,4.03874056571536,3.91078572510973,4.08514297271507,4.17790070515202,4.16686300861105,3.77808913649043,4.14053074058986,4.12111906831197,3.966519813978,4.08484974398836,4.0853001682915,4.24450491234824,3.89640647654775,4.35440442460461,4.09100174486607,4.10929974696247,3.95904469907878,4.09073295284343,4.14319879157156,4.2307912458157,4.24055104645434,4.22944142890481,4.03399345992993,4.27637277467738,4.15803638091345,4.07811058014683,4.26090967277388,4.1080126175926,4.18953336466839
206562_s_at,6.90160057788082,6.58419002405449,6.78863425300531,7.0681840797306,7.14191474536306,6.47377427234905,7.30652827080986,6.86331558578486,6.92284120521258,6.90913737303067,6.91506543444946,7.18165392259329,6.92546830486381,7.37007699369672,7.16437834025699,6.96916175860258,6.43844716060073,6.78751390133116,6.89031267242728,6.80555596639801,6.68836931519042,6.8700894469748,6.37848751326657,7.12993742430522,6.93330661175207,6.80086901427001,6.80142889320718,6.92098012752612,7.16254903859535
206853_s_at,6.14375843939204,6.09287781453434,5.70391515209752,6.05885435150814,5.93633266794249,5.23889456839168,6.22343271356601,5.99326836040367,5.87321629872513,6.07026250593578,5.96615381167176,5.75658619040801,5.7842056833536,6.17325963623634,5.96576901795434,6.41001276077249,6.18632767021221,5.97378512224818,6.03359078721878,6.36757279689545,5.9345287088458,6.23396885355649,5.6098297723128,6.06750408441744,6.16628344738842,6.18118196321336,6.19625746656326,5.89999983349324,6.09469873896633
207000_s_at,4.81428382568829,4.84790633386772,6.04095772510971,4.90018805574822,4.75313685966652,4.8129812622807,4.83832502830412,4.72345885771385,4.75207724136345,4.77134770881636,5.71885777601207,4.77190464109381,4.75060287389384,5.22358122301645,4.75362784119638,4.7983048751201,4.73397737242258,4.795260200131,4.82325976926404,4.96823627761631,4.9107795702556,4.75382291419129,4.64018786803694,4.93519756729784,4.82354722476549,4.92771460865383,4.8746946387891,4.87759780673887,4.80406023080674
207228_at,5.28927999405574,5.37880020845404,5.43355155653392,5.78205111916635,5.51526642968574,6.2697552026366,5.92836798797831,5.32920110685268,5.58590425664599,5.46985752992007,5.61949718379007,5.47262779733149,5.36656510115608,5.58778254330257,5.53794848731597,5.41809130630866,5.63227041782392,5.61504977920479,5.85663604140135,6.9176475349775,7.08336665419105,6.64127769619668,7.45735599990289,6.24021254601841,7.39293905062608,6.73823366822889,5.83534948537915,5.98661861254403,6.41306448720018
207419_s_at,6.35107579892533,6.23930373932718,6.40604758948752,6.44798917380318,6.80597802171073,6.86425540860937,6.9539874018322,6.46671416286479,6.49988446044002,6.60753789446444,6.49080486863813,6.37831819007988,6.3755146769445,6.62361775566364,6.57861255605625,6.54539087339242,6.32931510319711,6.32432184497959,6.19762572716454,6.39398671442987,6.76342561601976,6.23465563077134,7.03389458394912,6.44100603534345,6.4195478512609,6.55907629259836,6.26128799735736,6.51207473425094,6.43292252964557
207639_at,8.58678220552802,7.59877863719665,6.46686367128029,8.2433483292598,7.83897116509539,6.62050766740934,8.48812941094457,6.87908218651224,7.64678406675018,7.61057234869309,7.19129594573165,6.24896254761466,7.39863906784264,7.43379310812112,7.50632851508126,8.1583449637183,8.05218598964193,7.52314400955975,7.37999449283721,7.51127997482816,7.3968482654343,7.42907852182419,7.60494728761423,7.47077926593727,7.68140965968498,7.56065250615943,7.51345129433253,7.53406625754288,7.50049457458727
207782_s_at,7.09960807659327,6.98618022944952,7.17469590105404,7.2726584374073,7.42885575490581,6.96369157439984,7.33691735677554,7.26740793336586,7.3663428724603,7.04806594315132,7.17489934342378,7.38645951126645,7.26788234591222,7.32256480550983,7.32382650059048,6.99030101645986,6.8769731672832,7.24087367027162,6.81043547548562,6.95060587900934,6.95199608728029,6.73560078647596,7.58193949463359,7.34310957960117,7.26698230174611,6.82072562097394,6.85500919344522,7.17589053352498,6.99187484893527
207974_s_at,6.95060587900934,6.4481636864317,6.41239818711557,6.72473393815418,6.92473359070106,6.235735025625,6.82462772742905,6.22749385048651,6.44541152255938,6.64259420104651,6.51173139066503,7.05452963668891,6.37187945045374,6.83572965085481,7.00918232379849,6.47360545627236,6.23208599615608,6.65399766507922,6.51094302968212,6.23887948871664,6.2310785330277,6.4519736281713,6.41325169372585,7.25261481326939,6.69037481553523,6.50642006062442,6.29811941359621,6.51060532856837,6.44573994722709
208606_s_at,7.50891309837558,6.5033449609087,6.21088302716191,7.4636858441955,6.9167177380668,5.9925953355599,8.41000782528857,7.19149948145658,7.52562696427101,7.46395326881351,7.44630338611268,8.07355022274619,6.94657256645805,6.92509089212937,6.27937086906219,6.62094191118109,6.24754059828607,6.9965647163742,7.69144180586358,7.1980288619519,7.29039843190352,7.29121505817523,6.65517665038999,6.74238216626651,6.7816975799197,8.10760824489314,7.93301197669241,7.71872077694534,7.04806594315132
208865_at,5.94437587287243,6.02341166145199,6.09526357790119,6.07704797159855,6.43265738527912,7.33716477920022,6.63635376463483,6.22359120033939,6.28346343580199,6.02341166145199,6.26394576782577,6.26489392028299,6.23068271548169,6.1255057487423,5.89034292297603,6.13956937336103,6.2028348440848,6.17515225386414,6.09361082586071,6.10331041233196,6.20887692428431,6.15952480191361,6.77763373404692,6.17515225386414,6.33302105978632,6.14968316744281,6.04612593322556,6.43807769569204,5.99855859033379
208866_at,4.49792273505992,4.58622275984694,4.28406653223782,4.56090853949837,4.63089220219697,4.38906541546235,4.63172811388969,4.21364495077426,4.31120586038597,4.32220718063473,4.46368706590149,4.71125077975281,4.42015167732268,4.5740086549843,4.72708424018042,4.42650841180968,4.37649156413679,4.50696807617223,4.60873828356251,4.4890354890697,4.35621261416758,4.39610297911248,4.30277854476392,4.80067394385029,4.50503350302629,4.3922482710294,4.30881327967834,4.32621674653156,4.4762239066678
