,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082
201109_s_at,6.65722032387535,7.62363247741526,7.74342793916655,6.67589040210423,7.92393138671099,7.41023168053583,7.29889481112411,6.92861839056839,7.48867328268228,6.31622001802497,6.17120420810633,7.91101795769514,8.60627085418599,8.02154124165614,7.38840262056568,8.18359956605349,8.06213356968125,7.80933170421299,7.80430535953619,7.65954792852982,7.52089643645179,6.89951217988594
201110_s_at,6.17892665023523,7.2292556705216,7.24806086010422,6.285018464264,7.6163685425316,6.78629296801983,6.92182654988117,6.84600358934138,7.47890147868252,5.78107696189099,6.3031835974006,7.80095137455723,7.9790105050551,7.38984032546289,6.63463666405444,8.02412148057142,7.83122332789952,7.61957928608718,7.78303297527063,7.67271616722293,7.41305310661991,6.65453589519036
201374_x_at,4.02898693514415,4.26123869807959,4.28539918285518,5.22580324610144,4.33468398281956,4.34222491247019,4.70941439272391,4.89914109920838,3.64238990211839,3.98957824441221,4.36870425969666,4.74025484074665,4.57827860763738,4.34427319374856,4.7690296260717,4.1887778708664,4.66863829331133,4.59168808892227,4.13816729112553,4.12619308856933,4.40843881588209,4.27361128989965
201375_s_at,10.8815118560936,10.3541843502894,10.3757043115539,10.979443368624,10.3343104018131,10.1689703574392,10.8831968230861,10.582517973439,10.7462093787863,10.573999150174,10.6602731578091,10.8186533630677,11.0228005445406,10.8354750807842,10.7132198649982,11.0726622801808,10.8893657929935,11.1428703684013,10.9508237213117,10.8261763270854,11.0825386808068,11.0540072590437
201565_s_at,10.8429363016444,10.6856767668524,10.7624704943489,11.1915648710894,10.6024104463726,10.3262898959901,10.6442156105262,10.8302127174708,11.1878030318484,11.2233797127123,11.3410307760053,10.8994538995084,11.0584831380293,10.7710667232242,11.3386969020963,11.1898983203514,10.610511177247,10.9599627710797,11.5041512847692,11.0789427872663,11.1658120285512,11.3088038834206
201566_x_at,8.58937768767852,8.53872661515344,8.21379802458318,8.78858260782444,8.43319962414464,8.02805669956793,8.44246679737528,8.46714658845708,8.75712396769229,8.81454320667584,9.11135170532947,8.74436362353431,8.86837962699754,8.5287461550937,8.82444328538391,9.059040136533,8.30738082941211,8.32633359460203,9.17087824296167,8.73137501227266,8.99567372520089,9.17038386483706
201621_at,10.3362469268843,9.83348378761853,9.88492139161662,9.72651853055498,9.8589455117669,9.61623345450278,9.71364557868517,9.91638610258234,10.6085466858443,10.071214178196,10.0905988265012,10.0276706056211,9.52459879562523,9.57385189656681,9.70588133510846,9.55896118997464,9.40356540308602,9.67427615587572,9.77410435661929,10.3001572062423,9.80160313883164,10.3630537643073
201893_x_at,9.42189162702137,9.4481855219741,8.59677120005064,9.68167840082676,9.31690223374598,9.5551165200482,9.72313003727339,7.92920899020929,9.59749453481306,9.11091656014821,8.90690241100812,10.4508590199324,10.464423938374,10.7106883933772,10.6768227215116,11.4037200739777,10.9867190758065,11.2218321898654,10.9599627710797,11.1213457987081,10.3599993749227,10.6495968917131
202160_at,8.37027012290027,8.49084037073097,8.09862584552356,8.15067302836409,7.99961743620261,8.33137747946813,8.34724447505331,8.66412861696465,8.40518183108641,8.80464970764493,8.42938370666765,8.09707151483914,8.58397197343473,8.58911486590606,8.40133498936905,8.53900054751166,8.91922873191212,8.49605308767769,8.79728674159931,8.93865035177747,8.75586651158205,8.57698880813977
202221_s_at,6.10249402733621,5.99795392982476,5.58007388205295,5.97674861137421,5.68821933928002,5.43764029653589,5.70219494836245,5.81066141128714,6.0798007363573,6.30974151704882,6.67342820624598,5.57097558608694,6.16343865608796,5.84380774724816,6.46347098741533,6.35711422204566,5.95109866584248,5.99515647036827,5.95465377639493,5.31262412557833,6.71023800747231,6.59778598242543
202248_at,6.2925791073072,6.34408241106374,6.39147024350245,6.15874026897973,6.79574760413295,6.42249164208846,6.38707977712291,6.55847306932234,6.27782996254605,6.53945788703376,6.60364692648828,6.45880541533606,6.08378988158282,6.42018130089953,6.24800230174258,6.32661403744308,6.17848036458232,6.06192851357688,6.39361676873625,5.679163515608,6.32049182092361,6.83365786325842
202431_s_at,11.5329320979347,10.9648882071377,10.6210470745363,10.6075198010521,11.2624936649083,11.1658120285512,10.573999150174,11.090442445965,10.4142461569449,11.0200762776504,10.7425619110496,9.28447867915225,9.53503060663739,9.47433161038787,9.33563219926384,9.27349914661962,9.58383448431228,9.05575725790949,9.57153426191591,9.80720486467936,9.19103082318975,9.87524558226499
202526_at,4.49702706191876,4.22589692342957,4.41458131904288,4.27629405683221,4.3914084239072,4.33814589073681,4.33446955141035,4.26455935147654,4.74676042557743,3.71113086888475,4.23227715381535,4.54371942399125,4.08156467550265,4.07789598732073,4.07022859735878,4.62697302657335,4.4920157321319,4.31292710297793,4.24120117351396,4.20179620558314,4.38211339813243,3.87458729884906
202527_s_at,8.20896934071873,8.59392311306472,8.34913603356624,8.41287613707529,8.36069350841298,8.29890421685555,8.0765677551423,8.32339219875812,8.13134763249071,7.70518391316694,8.18864298332913,8.42331155601923,8.29890421685555,8.33025614452092,8.31908729697462,8.48892802277742,8.64777587818104,8.50383602051008,8.31491014980642,8.29568835839625,8.58769195133216,8.13083653144039
202728_s_at,6.09944759862834,6.92360080729928,6.48100336520117,6.19850125843614,6.18169970648789,6.42131521927509,6.9232354630761,6.69479037835046,6.82466578599548,6.92182654988117,6.16838848562145,5.64067365615229,6.34154897348951,6.48631029398883,6.64382467791314,6.03891070354448,6.2693704767415,6.76881089528842,6.39480333595775,6.47624809402846,6.30095403958493,5.95565756646899
202729_s_at,8.19996940321191,8.51117615069729,8.28635329663341,7.86257619578326,7.84439063708819,8.13480411554018,7.7796731960945,7.84078536439557,8.38430939161018,7.94519454923486,7.99742527332056,7.8534477172041,7.93175117937333,7.91440027866378,7.58909204764143,7.89914796419922,8.04604111948015,8.09065059767061,7.78404370379297,8.21402739101788,7.59017341488856,7.84297796346515
202882_x_at,10.875698041235,10.6485964246435,10.7268132467739,10.7383277502962,10.8487418898152,10.6806337237413,10.5728030009992,10.7397461640684,10.7831499213703,10.6095511526744,10.7652521015923,10.3159230776564,10.3527557418709,10.3491847892671,10.2933548690842,10.4376701059278,10.2066109223789,10.2344949000222,10.397438944225,10.5836517708177,10.3075180643892,10.4723597218915
202883_s_at,8.25054639763583,8.43766225819685,8.59566627547882,8.83582735097943,8.74468462321902,8.72139779045466,8.66904468406266,8.3422990283015,7.92920899020929,8.33161260457049,8.32797614835117,8.06651118974911,8.35028178096508,8.43620371604466,7.9790105050551,8.4899883682524,8.37569897256855,8.26115567557815,8.02681377455286,7.77153145418301,8.09108939202374,7.98746818933655
202884_s_at,6.36762389266439,7.10795749714695,6.99004625191655,7.14154101372614,7.10627499552924,7.21159979842757,7.06949134503162,6.2705921333928,5.72217680455141,6.71239673548674,6.53287560232031,5.83558656779431,6.15346315437971,6.38220771589783,6.32413709758192,6.763632763649,6.66757254525166,6.37039001974672,5.72890183897534,5.82184148820512,6.23842542796569,5.51153644146478
202885_s_at,4.28816316365977,4.31466140612526,4.08466364565892,4.19697833904063,4.16509535796528,3.98113017134617,3.97943463215616,4.00031864039725,4.30203544448711,3.99856672298176,3.96733758359267,3.81673511094623,4.00447137601789,3.64074151451429,3.72390656052005,4.05468262124418,3.86651276704047,4.0010223834003,3.94300291026628,4.221639615255,3.741796551575,3.82760253690598
203075_at,9.06099423118398,9.3119519070577,9.18877768000001,8.97554733544271,9.1370756013249,9.51508446950796,9.29063581618586,8.85748357342947,8.29945124167075,8.04210811667688,8.82611518936301,9.07082774354599,9.27623073312381,9.16287826198069,9.12031919603778,9.24037776816987,9.18842777672888,9.13801002889186,8.79817615176729,8.55449142470332,8.95058605827066,8.3544976166121
203076_s_at,8.96357725114798,9.14725489220049,8.99310929698954,8.80080431719553,8.94054826428295,9.09408452092357,9.09856733154638,8.51737354132368,8.46882182911046,8.10528708844034,8.82253274057882,8.7024278404278,8.8862145817697,8.62981932660186,8.71808568849809,8.51177515577976,8.69260485147179,8.52481336869525,8.48384331561437,8.13644209484819,8.36496900065297,8.44219360846294
203077_s_at,8.13505065883466,8.05229681215097,7.98369236667119,8.05562189382774,8.11805470727852,8.23765233298372,8.33640194381342,7.68288210595579,7.16556209471923,7.32663773349698,8.05622921064363,7.72597435348227,7.72446040519958,7.57082737313918,7.75971637285755,7.98953904206463,7.84507117916538,7.81656575319383,7.38242272608481,7.49831371929389,7.85210251944276,7.15458927618356
203084_at,5.15397327655466,5.57363214719935,5.50220333103575,5.14819165850741,5.4479379492647,5.24165536648708,5.31196084595154,5.69393661816745,5.1111672690257,5.13482113572925,5.29957700015381,5.31755277511357,5.68751660405206,5.15961733665918,5.59215980884878,5.01048310960682,5.3420354597925,5.20509109512351,5.52191774278473,5.02319977271862,5.39086648851274,5.66855060643413
203085_s_at,5.18828546383847,5.3943808589747,4.88233510508252,5.75929975808198,5.0190064761747,5.26322138953366,5.7851565621351,5.77528379366543,5.91191506800477,5.47979240421478,5.97135253808363,5.65242566412267,5.21260083443384,5.42727183656033,6.30523865546896,5.95793661352899,5.66396675327875,6.39113388559924,6.28308307858301,5.85431142701322,5.69039515680036,6.50825696948597
203304_at,7.34174216460787,6.65069838075175,6.53586471020784,7.78838528261161,6.99727050699161,6.29207077141516,7.64854895989009,6.73972725191374,7.45932485796214,8.04448447164917,8.93718487718942,5.37402514281246,6.68382473427274,7.92374252546886,7.40639363503157,6.84224775786103,7.01408500753068,7.47248185581818,7.51862821155342,7.30359537202782,7.00734860558297,7.35534166649776
203313_s_at,9.36958219788877,10.2709099660134,9.15466718681281,9.3932108150329,9.30115017838337,9.23874063440755,8.98818499596093,9.33711571754801,9.52419317747025,8.66005070254206,9.6701807842058,8.09065059767061,8.14471454532559,8.08037343452238,8.26200336872852,8.38235696168342,8.35108428828639,8.1048370944543,8.42068663131845,8.53611299921381,8.02178388834813,8.45780636874192
203651_at,7.05150202414139,6.90717228877268,6.8938362127175,7.12019396117197,7.15704825981454,7.01566646835995,6.78130882129599,6.87921064012984,6.56428574982128,6.83035467679855,6.86277065402495,7.02313693097081,6.78780150597696,6.94896141513997,6.69428539047644,7.29867147051044,7.00427332279727,7.14947837513098,6.69710889245731,7.36355192887919,6.81344866084079,6.41560300214743
203777_s_at,7.31325573505336,7.20159085014872,7.26137924278307,7.35837215817592,7.31921390757502,6.97242278573285,7.09744236985054,6.87784416684747,7.31005227611955,6.8974453440073,7.19619947731718,7.30398189656783,6.63421460313782,6.81312513614545,6.99506239496205,6.88190031010694,6.63956372770336,6.85136117764991,7.00444943285615,6.33057227535256,6.77441580511058,7.28553083519577
203935_at,7.62250998674351,7.64208453449199,7.41605865796246,7.46256697514602,7.58807280024876,7.719503428387,8.04819728375635,7.67098394729755,7.48994487568199,7.84772442101961,7.73719969961058,7.5850042405578,7.72852972325093,7.47384899933883,7.2965882454701,7.63563978600405,7.63663958980977,7.57675636962733,7.28461259475642,7.45918754614595,7.58351463221657,7.46899220035249
204147_s_at,6.91049786885211,7.00544133647194,6.94389177679539,6.83470703181949,7.02583002103303,7.1164348405347,6.71270774857909,6.71894401099254,6.64137848242416,6.59100367420604,6.79219221092185,6.54886025739789,6.58495040879315,6.66554819462043,6.3114441471752,6.51614505624981,6.57736797056999,6.55699791184119,6.33148261867756,6.12634193125136,6.23893099944937,6.40558006349915
204171_at,6.59113655088125,6.76961339275124,6.76660331125769,6.83264907911145,6.69232952837589,6.73655070322477,6.71615667519152,6.45114426627535,6.87847929089871,6.64170407100416,6.74766395904533,6.30509739199876,6.4358060418824,6.54715075934341,6.64911773249264,6.61424627878493,6.54275111248591,6.55216050472405,6.37489514288049,6.65425614430296,6.72500456424103,6.44356249051397
204790_at,8.23692291859762,7.98408241157776,7.62493030120336,7.89287316545461,7.93331235758902,7.48977497594502,7.93587512354494,7.86439828357638,8.41841601684697,7.60793483044509,8.57141944816378,7.59149441922568,7.59167325081727,7.22814958251079,7.48511897151703,7.62250998674351,7.44119749421887,7.63592603749172,8.24506675300506,7.35960700037965,7.9261573883705,8.2857904313104
204832_s_at,6.54226483108613,7.1776679752637,7.01899570787296,6.94700435531086,6.77093373452266,7.05991753219043,6.63670891691275,6.85736491073711,7.01899570787296,7.02304513722338,7.11850636113967,6.76526505217523,6.79104406220273,6.74155915598828,6.90392353402496,7.09143637066103,7.05319586388691,7.077001187985,7.26075961452126,7.13797451419401,7.11129685046464,6.69997417536608
204893_s_at,6.81598491375204,6.56580309680322,6.47657389285716,6.3523520466917,6.54680593431014,6.66490988362367,6.39147024350245,6.4455035150031,6.47015191442324,6.83152772780507,6.49814758721259,6.38119142312901,7.05057689589935,7.30343005750611,6.89072432088399,6.592086815455,6.8191241674228,6.66351943151156,6.9163865948793,6.37669533002926,6.75848415322261,6.80894630468793
204926_at,3.53278384060226,3.23396909178382,3.64699476428701,3.55640366901144,3.40168744592322,3.4210337394407,3.64403785347012,4.0559844552045,3.5008476339383,3.46375090480637,3.60047607070627,3.65052364662473,3.51824850292037,3.44999880637858,3.52949174171368,3.53611233169786,3.51985205756181,3.52513427441934,3.30625934341875,3.45654794198859,3.42718175710635,3.55533860504
204948_s_at,5.61771045258349,6.02388730915439,5.41506636949489,6.74803935572205,5.41831943325231,5.84830967554494,6.27212342814257,5.55043477578799,5.2011791938541,5.50079936684523,6.22745989546718,4.85046293624925,5.50355958135571,5.43260606149047,5.55094520275035,5.66746082030039,5.19638569233341,5.38588385605313,5.34499401737759,5.5790278884848,5.65401371754955,5.60184152933316
205187_at,5.1089304775873,5.2308729026815,5.35905784050159,5.75571502594511,5.31208836274019,5.79591077405948,5.78598120596506,5.46509464463443,5.57915683072473,6.13725247595739,5.50845291781121,4.86181860936989,5.22060350477571,5.1089304775873,5.80639504648876,5.21333028320907,5.60088272403264,5.64267026573003,5.18386873115225,5.94175375097065,5.39450251326717,4.91948282283376
205188_s_at,6.79966648105504,6.92045721603829,7.13549813834715,7.24598637151579,7.40842557127401,7.47028730424491,7.23200192677012,7.13839915710987,7.39910523744252,7.87128145452967,6.73595599493773,6.52796276349184,6.71705467408841,6.78864705754329,7.14017517309948,7.17183166585732,7.46511563998038,7.26091647042637,6.59731585745121,7.09581907095935,6.8826670788378,6.22593394971538
205209_at,6.38645643549807,6.45129190346629,6.62587885756531,6.54751457185292,6.43643336461554,6.2315864295841,6.36170127524087,7.38717037922789,7.03917347775926,7.38654589230527,6.39584202551714,6.58152662808402,6.87677512428163,6.91975421119174,6.97090375249353,6.58310445649056,6.9767037128341,6.69710889245731,7.33793484525137,7.29493056786982,7.2833710368628,6.472730176011
205258_at,4.71318560298622,4.94600348792281,4.99431937712408,4.6512648620424,4.50815930136403,4.42288857500085,5.07191694406447,4.62267613287858,4.49238031238712,4.44846574131098,4.6438481306908,4.52202887523649,5.02643838165807,5.02972627717708,4.57179215628029,4.3031155382279,4.37485803903832,4.94231694654718,4.68112727331139,4.41490333970183,4.08255649770455,4.93117573146077
205289_at,7.14417996626918,7.37873805933945,7.21738455783198,7.53631045608915,6.84547257796274,7.6020295311675,7.83382283296196,8.30189852202486,7.99852513054346,7.95747454117759,8.07798918871782,8.50675128585097,9.0011237242648,8.57486868340273,8.35679337771468,8.83952188514656,8.69505695585115,8.15397211268006,9.16241857501145,8.34019784614951,8.71985884356889,9.00232151390145
205290_s_at,6.05046004765035,6.13592205841803,6.15959114855951,6.46202438153679,5.59687274962895,6.73938304634082,6.72680502053424,6.71058754472122,6.9023223070682,6.36681635291824,6.79416544473121,7.33055326399045,7.95495373449641,7.48174135329405,7.41530396416838,7.12618820528242,7.64703050901413,7.24413450183416,7.64625810698169,7.24016768557043,7.22853836046126,7.76780572059034
205296_at,3.75752914358139,3.87699709236038,3.68216849548616,3.92519023802872,3.93850871790833,4.09455593997871,4.18582860603128,3.86968769317911,3.69272466085632,3.80067373500863,3.7905277161179,3.37851666391856,3.59740328511015,3.25733831353589,3.54960468318583,3.88697645629786,3.73832596636467,3.58191457426508,3.45733694304716,3.66422903018652,3.85494118397704,3.6066185864921
205327_s_at,7.75358459376341,7.72791858310898,7.57486333048776,7.26091647042637,7.38961071747718,7.31939711329252,7.5330372274685,7.67838328109877,7.82073653998917,7.39703426127052,7.39311285873765,8.11639778337917,8.30035288432153,8.05647477435438,7.76328691870514,7.81426840910388,7.91562757472895,8.0650089353103,8.39388900482598,7.95747454117759,7.79797695535594,7.63849088132187
205396_at,5.50459250646591,5.66557132049219,4.96287264867768,4.83754545770696,5.18802285183068,4.96333340476706,5.33398895658079,5.15021253774966,4.98418590829778,5.28482184971777,4.67276766286981,4.96287264867768,5.76966255132249,5.63970801869472,5.0992800882794,5.74477211130344,5.35045801239066,5.4686912311069,4.96814569783237,5.13241737517038,5.27240084954725,4.60602210270508
205397_x_at,5.70059053632816,5.64647765176084,4.97065357535637,5.2979447190316,5.61945132123944,5.63105904080578,6.42151271339253,5.83690369282187,5.35207888797292,5.63891944069176,5.55721380177854,5.3205776979399,5.37991289559879,5.71911409037935,5.59244748162579,5.68751660405206,5.52773485190208,5.40737176511745,5.51654502568068,4.84797737862044,5.61393277859369,5.29664538609986
