,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114
208905_at,3.10780909655774,3.11869299059777,3.5821527808985,3.1803138315302,3.06334029314241,3.04715451684431,3.18659235697149,3.03463470995062,2.99759468152151,3.21709323015414,2.96360154617884,3.14264886191603,3.11295103986812,3.38062851898293,3.17998686139307,3.08331380227515,3.22556984928961,3.20914355516513,3.1058991357206,3.47636037915082,3.29446681569815,3.10288028998045
209304_x_at,3.54514818126293,3.57330989771708,3.76550023050572,3.39136455225656,3.99693271478891,3.86637043383343,3.68413661384757,3.84590923236817,3.7301591345003,3.60362774841816,3.48322222240158,3.84921706582951,4.33687153056891,4.3066761436837,4.12378933859384,5.3381359894756,4.778933821797,4.82635954066005,4.047318780706,4.05223115463095,4.11685683962808,3.58008166228651
209305_s_at,6.55813243297772,5.88195708932014,5.91899556232918,6.51057664676633,5.85415963612708,6.24800230174258,6.09138147544578,6.34596247431691,6.12915500271822,6.44911409642239,6.5243881405089,8.26228147947563,7.67175919648653,7.23808798704665,6.99324157371108,7.37371926768851,6.87903014963754,6.95490470356313,7.75304735651682,7.0965323757524,6.65949801370878,7.15562656125729
209540_at,8.67210015210207,8.63540087340936,8.73152949121238,9.01411564182118,8.77215622694241,8.79053198945817,8.98393160702697,8.8735388043842,8.51975762542322,8.58088990446903,8.69612662540664,9.44619862139519,8.81583105155235,8.79466057251286,8.90415961578536,8.91626816115796,8.52787749554942,9.21511945536448,8.78629567110876,9.07239071825286,8.72210122058727,9.15902634529122
209542_x_at,6.08716132575833,6.24579617399879,6.23402978666408,6.73004112251846,6.169437196771,6.20448376609955,5.98826120378826,6.05196100724742,5.93564208323927,6.03589351406579,6.49331273502631,6.83346324870544,6.43983411690898,6.03211506238723,6.2776653825805,6.23626395223551,6.31307462184749,6.49108847295081,6.89453460683661,6.12881838813646,6.2175568904939,6.01832725486333
209773_s_at,6.1965785112636,6.56572927228295,6.47298972054249,6.21210063130101,6.6494521263874,6.87015516326235,6.14668814172871,6.25499239941498,6.14196347908872,6.43211015948902,6.04824488033011,6.39511212495262,6.90407917671014,6.77851282600705,6.54886025739789,6.69343711207179,6.60938604275242,6.53594702872374,6.28431235180053,6.34628227310008,6.82466578599548,6.41675808917684
210609_s_at,5.65931242250134,5.51357601826614,5.9932290429752,5.81387427771562,5.56362562624923,5.23569073602639,5.97405209291173,5.59347760492323,6.05150740637577,5.59607491307667,5.3961175957303,5.31065265757697,5.09027506151413,5.28890283253435,4.78735921837849,5.42924819802222,5.13131816252307,5.07167879587158,5.00983188250057,5.31994303005538,5.29909555637853,4.82548804818214
210858_x_at,4.68931231051213,4.60902802520806,4.52632525447387,4.98731251881205,5.21818130571629,5.02436409909367,4.77947054050001,4.75210297520451,4.74483014176064,5.01455976026214,4.82511801791183,5.3484951024595,5.62632461019872,5.10612306538602,5.82968591038034,4.98166802586802,5.69012641063151,5.11862184658676,5.40999424511623,5.2380439432918,5.29497207423321,5.54912605402928
211040_x_at,6.59258164608099,6.22548287991331,6.17414969158566,5.74082254092697,6.87147019220092,6.59085190388657,6.68896622743746,6.40325379055135,6.13042860985622,5.99754611433333,6.5363429780643,7.41286961390878,7.73993174126509,7.54490642568845,7.1241208127206,7.70715109702386,7.58517334642641,7.43002259022225,7.08751912928556,6.23146700844195,7.25291971719147,7.41696325567338
211554_s_at,4.81108154335104,4.41805894773222,4.11237776150851,4.24312372805783,4.95753309972621,4.31601406893511,4.49220711533133,4.84877539654633,3.96863710882556,4.6905132815441,4.76229690039355,5.97651229852295,4.75975950464902,4.83387498801221,5.76356447261162,5.81756575719817,5.84268358427861,5.54234835418741,5.30572370684004,4.36889450657623,4.63188833529901,5.36911918853906
211577_s_at,5.2806201602113,5.05046238619712,4.83378051638857,5.6935068585979,5.29766084920173,4.58658736636798,5.67495504377613,5.27377932744834,5.48628213193368,5.07587220883163,4.93661044898513,6.68403922333295,7.1474702704723,6.02573495713893,6.40558006349915,5.98927666634299,6.73753868100515,7.23882895898393,6.45720559361796,6.33978959898774,6.86312661126486,5.91191506800477
211814_s_at,8.14559759714419,7.55042340796224,7.53197664615391,7.92640499979784,8.09231824921195,7.36768084882233,7.34579758814616,7.27047918483138,7.46011269193114,7.35130157700645,7.89243519769117,9.00312634754991,8.48328246015006,8.78660619102119,9.14479665214494,9.08550146183475,8.40539529651576,8.35828931015391,8.47050734008141,8.3598894123686,8.34250957260243,8.90357921343107
211833_s_at,7.55599942342382,7.36916534414554,7.43259159913913,7.25504027902866,7.52065638303253,7.54259032985191,7.5406595625581,7.40720294895277,7.01527135985342,7.45035894302804,6.82973400141833,7.51660217284077,7.83145570727519,7.65845533827466,7.44049296238437,7.43446528221985,7.74321197322315,7.141951661887,7.47890147868252,6.73004112251846,7.25670057746141,7.11595543144633
212743_at,8.11532999465372,8.62730449570495,8.59363539628734,7.93175117937333,8.47589715994484,8.82946856323246,8.42013162214438,8.91922873191212,8.52990146144743,8.81284500870536,8.3598894123686,7.6137520871536,7.43993263605076,7.88001541039417,7.00333109524831,8.08420277156655,7.90895709286879,7.61933353127291,8.20081651765361,7.70527866090524,6.95923744055177,7.74583972563879
