,GSM398084,GSM398100,GSM398102,GSM398106,GSM398126,GSM398128,GSM398132,GSM398134,GSM398138,GSM398144,GSM398146,GSM398152,GSM398154,GSM398085,GSM398101,GSM398103,GSM398107,GSM398127,GSM398129,GSM398133,GSM398135,GSM398139,GSM398145,GSM398147,GSM398153,GSM398155
203104_at,11.3025082418164,11.3532703525174,11.3338047156441,11.2314128492796,11.1978416847866,11.3379265230753,11.3381000173534,11.2607425363614,11.4890836823391,11.2076518356559,11.2878772507865,11.1633799222315,11.2202041264094,11.0153869717914,11.2541068532846,11.2176418505116,11.2964661152796,11.1411254317519,11.3653663682219,11.3174314245281,11.2919079885208,11.3400990681827,11.2781344630891,11.1931704125807,11.4094276791135,11.234764405605
203168_at,10.704723479539,11.2146161871113,11.0524345878712,11.0014585488054,10.8603298029704,11.0374310940059,10.9518116932701,10.8671831994611,10.9580082159362,10.7399378222572,10.8167696085987,10.8970621921792,11.2257084044276,10.8919895054436,10.9272086650861,10.8195569432388,10.8042156989427,11.1651290825011,10.9420878310241,11.0372557182146,10.9232935578919,10.6641847382204,10.8462226003087,10.8047286654055,11.0260139698725,11.0971369402902
203233_at,10.9378660099557,10.699490917489,10.8511028335494,10.869797782997,10.9413049467005,10.6604593424259,10.8300474710368,10.6948512493125,10.6698760161292,10.7523057170389,10.7969939874943,10.9026405779605,11.0647708698407,10.927354246022,10.8632264016869,10.7397927815964,10.6835955124757,11.1104848311126,10.5534787478749,10.8303924890819,10.72467144445,10.6334863548762,10.7592772474194,10.9237767761006,10.8916420471873,10.8021518309558
203338_at,10.7742299237648,11.3309914538488,11.368746895668,11.1445603326045,10.9387954366201,11.0346541769127,11.0030538722359,11.3002578582178,10.766977250194,10.8783615994272,10.8231238696957,11.0932113549311,10.5628468346493,10.7363172577792,10.9554746756215,11.0289985963703,10.7909583328785,11.2287517828613,10.9414499745103,11.172988500365,11.0961736956836,10.8964118877009,10.8574884622734,10.8495106717405,10.7984883915514,10.7589072580278
203499_at,9.05979914755528,8.98551981649058,9.15994749968038,9.3480362476686,9.01541503188318,9.10263386021534,9.29570839068325,9.29484271896711,9.481842043994,9.56129090903439,9.2697857120647,9.09111047561614,9.16274934187506,9.08222805988844,9.11263782187477,9.10060608541971,9.23682214186966,9.30768150878484,9.24280821728282,9.12341432178068,9.18576601256366,9.32657565660659,9.45246524004406,9.27540567009597,9.27679146508483,9.31358289302099
203591_s_at,9.60404229851094,9.74839300589036,10.2051568156616,9.9571202707658,9.97616791648637,9.73626105596782,9.9389034664346,9.86668429491569,10.3245976002719,10.0615276526659,10.0717888428684,9.9010619560921,9.61268528588069,9.59381310953345,10.0041323037638,9.98593670514275,10.0410152449163,12.060864655228,11.3224378173803,10.847552512235,10.2222930938018,10.7427124509494,9.98102066383121,10.0673219485091,10.0982896534786,10.0144963327703
203639_s_at,12.5129650180803,12.2749971997914,12.0221938432377,12.394819937774,12.109010919634,12.4423066351732,12.3953200357124,12.3426280252942,12.4743759168072,12.4480107479855,12.3541515428614,12.4164211576272,12.367543082073,11.8469810345451,12.1186543774882,11.9014734424583,11.9918838831582,12.2670426429337,12.2903189711228,12.1697106316687,12.3306315066077,12.3394100265128,12.3708268559516,12.3439196580357,12.2225542220548,12.2644549089073
203685_at,11.7141720067907,11.7139473073734,11.5425855870563,11.5094271718696,11.537334355025,11.2464272372268,11.549581862903,11.3751977489927,11.0619062373555,11.2103981106526,11.0322539620999,11.4748417078757,11.6569253634289,11.9043047894174,11.5890686694238,11.5619641381729,11.0288133864014,11.0600326301417,11.3384624472769,11.6639824417535,11.568438210628,11.5117414659036,11.3273019334027,11.2653828355732,11.4050544236316,11.3027169751308
203726_s_at,10.6978919847465,10.4719008056901,10.5007716058722,10.5819723166147,10.5432432599825,10.8104674684995,10.0825194288029,10.2050067397699,10.2560997044354,11.1302717985985,10.8455767121558,10.7104534475592,9.91297655560854,10.1653343399501,10.4158291902201,10.8407758780587,11.0187428733819,11.7899558197517,11.0584630326218,10.6215697769476,10.6777436147848,10.5141712495502,10.7882571657561,10.6256072427422,10.3280234955787,10.7875911633962
203807_x_at,11.5270919071749,11.1714238051835,11.9329335093706,11.5930936942115,11.7007290937503,11.1755278412075,11.0914861824093,11.4211413349971,11.974961925925,12.0433426425208,11.8496511754327,11.759583831144,11.0293337659564,11.6020098039518,12.5537929108016,11.8548816086415,12.9017457709729,13.6942910197984,13.4859195567607,12.9093603102884,12.471329731552,12.770027945586,11.8912345823592,11.6615211044265,11.7370266859187,12.4407595140415
203879_at,11.4038704627484,11.4837599524184,11.2882174260706,11.571676274945,11.4416843351941,11.5253776117161,11.7204790257911,11.5502496754209,11.6189320703503,11.1820889667359,11.2660995838332,11.406411583222,11.5791816920937,11.5060365555667,11.4750482086018,11.3106144493548,11.1214763678349,11.4019183693941,11.3659009595476,11.5235093350314,11.3036242321926,11.2989732250888,11.316418771691,10.7691282967717,11.7146528460522,11.8482984772612
203934_at,10.4720380977196,10.4901310179599,10.5835037090299,10.54149237724,10.6170588382995,10.6110928056938,10.5448001752823,10.5210777352975,10.6815285913852,10.4446795718838,10.63021583174,10.6645645466406,10.7789545411264,10.4998162029699,10.5216858907062,10.4246439530635,10.0716473139172,10.6938880748217,10.5456588925192,10.5855277351629,10.45649568945,10.5303279902681,10.5950248432771,10.5944970815336,10.6909469446664,10.8983105503832
203989_x_at,10.8210263853409,11.9162589888678,11.3852253243932,10.9958244835397,11.1657259575901,10.9105597264733,11.1452131961509,10.7815187881083,10.8315153933059,10.9354053863494,10.5718734501109,10.8941891000579,10.8668360366091,10.7866486288531,11.0526030624281,10.6951497922876,10.3536860028344,11.0409328229498,10.8407758780587,10.694390620795,10.976304707859,10.8187266324974,11.1610709512968,10.8493656706523,10.9688686061689,10.8967544677129
204010_s_at,9.54982784954559,9.32125740034096,9.42407421383026,9.64200406007079,9.40998476701636,9.32211707978676,9.61219471806816,9.73593500381851,9.84485471416001,9.39030349454822,9.35059657034247,9.52467404243543,9.59396184587923,9.55941722131491,9.44668655026881,9.32096097863863,9.45649619352048,9.1822769001431,9.40041067796077,9.58365290155244,9.52796606325438,9.37647129325964,9.55273340172,9.37341352277206,9.65059462608118,9.66197316300437
204131_s_at,9.18066691565578,8.91112122589573,9.34231979217636,9.27880265278596,9.44056880150751,9.33717375430016,9.35073865744062,9.10653279528987,9.07144894438335,9.24096078801512,9.10283667567809,9.19224925284872,9.16912709280816,9.23713197799153,9.26212159745024,9.40414488726726,9.13669947367159,9.31160042854316,9.32674066344593,9.28221866003347,9.06348426636389,9.03871348889792,9.04327239737924,9.12770545095785,9.35316815598651,9.2884300720132
204171_at,11.0668170896862,10.5107320244876,10.8282879887365,10.8648635356376,10.7553182561162,10.7843874391165,10.840931960393,11.0754884317882,11.0446334045977,11.0870463864376,11.0632453772598,10.9349299000997,11.0095556122577,10.9724339568005,10.8538291180039,10.7998286444093,11.1438829074027,10.7381226177149,11.0299289919086,10.8663548348149,10.9291874190843,11.262141540306,10.9861918209606,10.9183573514867,10.8224671302351,10.9934068969787
204191_at,10.2940372170345,9.57632443447836,10.3066536376381,10.1765062929332,10.2264841232438,10.4112187604349,9.99558566345547,10.0488843645127,9.89061110478486,10.4734641325729,10.2481806386702,10.1349279096177,9.73315285145367,9.78931513104671,9.72174486697708,9.91161747462182,10.0655463465753,10.0938742035965,10.1168914386321,9.67919322270121,10.0803116289482,9.93808388837534,10.091004598184,10.2902034728476,9.82972176155952,9.59712510672624
204200_s_at,10.6316549996929,10.3549640334201,10.5187439834314,11.4575926324661,10.5355464382722,10.5152892738551,10.7057832459536,10.7386389101146,10.1860839491829,10.4630550524184,10.71686503547,10.5408888737528,10.7050328901215,10.612538878134,10.6847334057733,11.3174314245281,10.8707798396686,10.83377626335,10.643622052908,10.6379518297339,10.6516086483696,10.6235000631023,10.9043767692709,10.7539753833186,10.913284464898,10.5154363047034
204292_x_at,10.8351452457404,10.6804128029456,10.8544313342735,10.7945646709682,10.8564914769185,10.7526816352744,10.5114386090838,10.6990126088322,10.7386389101146,11.0216794186043,11.057789740074,10.7204085138212,10.8839195323562,10.6898516621845,10.8707798396686,11.1380392567656,11.1190954590805,11.2167141449164,10.918959404682,10.8476925308127,10.8755263176832,10.9314694857426,10.9084376693295,10.9229826930137,10.847552512235,10.7194671993367
204379_s_at,11.6031506639235,10.840931960393,11.6485825976357,11.7249371443138,11.5006056671916,11.5701351252754,11.3514244179523,11.4837599524184,11.1763853981593,11.5245575593577,11.1780494530104,11.4940881912832,11.1168529121092,11.0192047756401,11.0942403038532,10.9327770806872,10.9249715894006,10.9841657045801,11.014665460332,11.1133462585595,11.1350291421842,11.0819689795853,10.8371467364476,11.143708883195,11.2840893383895,11.1435305490362
204380_s_at,10.8392780474957,10.8962043968787,10.9329552071367,10.9754821156755,10.7734364443905,10.8278427874563,11.0270226487305,11.0270226487305,10.9264431380508,10.97679747718,10.9405398808204,10.8870510692621,10.8574884622734,10.8495106717405,10.6792973223678,10.6635153491671,10.6242872912677,10.708204545607,10.7485863467414,10.8056994254901,10.8604783782173,10.8986161338412,10.6777436147848,10.9350793761005,10.9347475834294,10.8588931830807
204406_at,11.525200762232,11.4620991871681,11.3732156490666,10.9782519208175,11.2307383646992,11.1640588974932,11.3183262584083,11.4392435725934,11.4864787734707,11.5703602970821,11.5053921172446,11.0479436867597,11.0974797514137,11.2147827012451,11.7414497925332,11.1992850643864,11.9343198705691,12.87601281456,12.2092592290704,12.289873140483,11.8647814850294,11.6560336562787,11.7256129461684,11.7083810676433,11.4644381244363,11.5004141120386
204421_s_at,11.0055841641409,10.9610282085181,10.9947649344412,11.0759764021897,11.2272314211388,11.087733992479,11.3186775061355,11.4662738820051,11.26373612726,11.0603680293333,11.1104848311126,11.0848814103142,11.2909883504708,10.9291874190843,11.06274542643,11.1416338989164,10.9439905659211,10.9541494013284,10.9458411400828,11.1632249167425,11.1315019140404,10.9414499745103,10.862905075676,10.8926470707596,11.1030245543894,11.2357361985042
204422_s_at,11.7685359164145,11.4946465619966,11.7306089138832,11.6459437324655,12.0001843763294,11.4414696015209,10.8479853149766,11.4376642797886,11.2755178513096,11.4474659265585,11.6930368350766,11.5172824963735,11.0716636967282,11.5832361739118,11.0920028802834,10.7713251396896,10.9779141419435,11.5143151563712,11.5780110021737,11.2966621439045,11.9360438645863,11.0210001058902,11.0422030373015,11.680476937656,11.4619244499255,10.6759393810217
