,TCGA.04.1332,TCGA.04.1336,TCGA.04.1338,TCGA.04.1348,TCGA.04.1350,TCGA.04.1361,TCGA.04.1364,TCGA.04.1367,TCGA.04.1371,TCGA.04.1525,TCGA.04.1530,TCGA.04.1644,TCGA.04.1646,TCGA.04.1649,TCGA.04.1651,TCGA.09.1666,TCGA.09.2051,TCGA.10.0926,TCGA.10.0931,TCGA.10.0935,TCGA.13.0764,TCGA.13.0791,TCGA.13.0792,TCGA.13.0805,TCGA.13.0883,TCGA.13.0884,TCGA.13.0886,TCGA.13.0890,TCGA.13.0891,TCGA.13.0899,TCGA.13.0900,TCGA.13.0903,TCGA.13.0906,TCGA.13.0908,TCGA.13.0910,TCGA.13.0911,TCGA.13.1494,TCGA.13.1817,TCGA.20.0990,TCGA.23.2078,TCGA.23.2079,TCGA.23.2081,TCGA.24.0979,TCGA.24.1105,TCGA.24.1466,TCGA.24.1545,TCGA.24.1546,TCGA.24.1549,TCGA.24.1551,TCGA.24.1553,TCGA.24.1555,TCGA.24.1557,TCGA.24.1562,TCGA.24.1564,TCGA.24.1603,TCGA.24.1604,TCGA.24.1616,TCGA.24.1852,TCGA.24.1924,TCGA.24.1930,TCGA.24.2020,TCGA.24.2023,TCGA.24.2026,TCGA.24.2027,TCGA.24.2254,TCGA.24.2260,TCGA.24.2280,TCGA.24.2289,TCGA.24.2297,TCGA.24.2298,TCGA.25.1313,TCGA.25.1314,TCGA.25.1315,TCGA.25.1318,TCGA.25.1319,TCGA.25.1320,TCGA.25.1321,TCGA.25.1625,TCGA.25.1630,TCGA.25.1632,TCGA.25.1633,TCGA.25.1634,TCGA.25.1635,TCGA.25.1871,TCGA.25.1878,TCGA.25.2391,TCGA.25.2398,TCGA.25.2400,TCGA.25.2409,TCGA.29.1697,TCGA.29.1699,TCGA.29.1704,TCGA.29.1768,TCGA.30.1714,TCGA.30.1718,TCGA.30.1853,TCGA.30.1860,TCGA.30.1861,TCGA.30.1880,TCGA.31.1944,TCGA.36.1569,TCGA.57.1993,TCGA.59.2348,TCGA.59.2351,TCGA.61.1725,TCGA.61.1728,TCGA.61.1733,TCGA.61.1736,TCGA.61.1737,TCGA.61.1741,TCGA.61.1906,TCGA.61.1907,TCGA.61.1917,TCGA.61.2009,TCGA.61.2092,TCGA.61.2094,TCGA.04.1343,TCGA.04.1349,TCGA.04.1517,TCGA.09.1659,TCGA.09.2048,TCGA.10.0928,TCGA.10.0938,TCGA.13.0727,TCGA.13.0730,TCGA.13.0757,TCGA.13.0758,TCGA.13.1496,TCGA.20.0987,TCGA.24.0975,TCGA.24.0982,TCGA.24.1548,TCGA.24.1558,TCGA.24.1565,TCGA.24.1567,TCGA.24.1923,TCGA.24.1928,TCGA.24.2029,TCGA.24.2033,TCGA.24.2288,TCGA.25.1317,TCGA.25.1322,TCGA.25.1323,TCGA.25.1329,TCGA.25.1623,TCGA.25.1627,TCGA.25.1631,TCGA.25.1870,TCGA.25.2392,TCGA.25.2396,TCGA.25.2397,TCGA.25.2399,TCGA.25.2401,TCGA.29.1701,TCGA.29.2432,TCGA.30.1856,TCGA.36.1571,TCGA.57.1585,TCGA.61.1724,TCGA.61.1901,TCGA.61.1918,TCGA.61.2016,TCGA.61.2109
5355,2.961153,3.213831,3.082884,3.556153,3.14487,3.167174,3.297594,3.370344,3.24936,3.474836,2.99123,3.000109,2.93719,3.638993,3.045888,2.960156,3.045593,3.001968,3.261331,3.225413,3.27039,3.179633,3.837678,3.314186,3.114765,3.578608,3.099421,3.103279,3.327445,3.036959,3.198687,3.218729,2.929234,3.129226,3.049545,3.17897,3.07024,3.064959,3.46602,3.059009,3.036039,2.841012,3.140955,3.48922,3.086986,3.250662,3.363615,3.009584,3.08445,3.229278,3.372779,3.140685,3.087801,2.855982,2.990417,3.07452,3.084677,2.984365,3.226814,3.056162,3.386896,3.142127,3.288988,3.382314,2.913216,3.209334,3.254709,3.05268,3.004954,2.977422,3.174222,3.173535,3.354066,3.453977,3.321224,3.36978,3.611861,3.051628,3.117281,3.373746,3.130559,3.523199,3.212552,3.688544,3.660441,3.101223,3.105159,3.36084,3.150989,3.018406,3.224051,3.015639,3.166699,2.992308,2.917608,3.286372,3.02603,3.062144,3.389618,3.138644,3.160736,3.641402,3.302892,3.225856,3.014854,3.275755,3.012538,3.047316,3.020952,3.063727,3.238315,3.146057,3.206983,3.287324,3.15187,3.233693,3.447127,3.194922,3.261389,3.029914,2.949602,3.060094,3.245817,3.392039,3.122159,3.150899,3.612819,3.313929,3.226857,2.904048,3.159171,3.503852,3.17442,3.253455,3.178237,3.120473,3.231613,3.032142,3.090509,3.101916,3.219309,3.094294,3.215622,3.235764,3.197816,3.192395,3.343352,3.175593,3.20613,3.054511,3.034479,2.893148,3.154898,3.239535,3.068784,3.260481,3.03987,3.236119,3.112229,3.178765,3.139153,3.059791,3.049938
5366,5.5679085,5.910342,5.467476,4.717996,4.5162045,5.198355,5.542772,5.5442755,4.820566,5.9410555,5.3479325,4.601717,5.097531,5.8375545,5.992139,4.679891,4.992572,4.913517,5.3572215,5.477042,5.549214,4.893784,4.6462965,4.8005,4.5921385,5.265561,5.041287,4.819736,5.0165855,4.8589655,4.854565,5.3227395,5.27454,4.702958,5.7415165,4.8244375,5.3583405,5.06214,5.221721,5.4477005,4.959561,5.2442295,5.545535,5.1729765,5.0587295,4.835676,4.964783,4.633263,5.5869455,5.6239195,4.749007,5.42336,5.2986865,5.158829,4.878749,5.24936,5.1795075,5.3706285,4.6940665,5.2339655,6.1302995,5.007781,5.2810865,4.8836195,5.9316255,5.203681,5.524804,5.076445,5.498073,5.4930025,5.2281105,5.1349245,4.543628,5.029865,4.9347615,5.294885,5.1224535,5.849642,4.903897,5.015705,5.105128,5.5247095,4.5381825,5.266194,5.309835,5.069425,5.089035,4.972979,5.4381455,4.63077,5.227165,4.950902,4.788902,5.665881,5.0936415,4.6983565,5.2635215,5.0110275,5.2124505,5.425953,5.353721,4.955988,5.1291765,5.6509195,5.315515,5.0314775,4.9191385,5.290243,4.9792315,5.5663095,4.0430815,4.8285925,4.886968,4.794025,4.6617105,4.944103,5.5705295,5.5136905,4.9501045,5.2888445,4.411346,5.7442195,5.094598,5.1326895,5.139538,4.944749,5.132993,4.8430525,5.1793545,5.274551,6.2932125,4.2582475,5.3621,5.2592565,5.0912165,5.889534,5.4092875,4.489595,4.3519865,5.2118765,5.154414,5.7196175,4.7985825,5.036142,4.42086,5.353114,5.2600925,5.351688,5.0828125,4.79815,4.869391,7.354528,5.284548,4.4433635,5.216757,4.624611,4.935437,5.211246,4.9778735,5.4712505,5.265437,5.4314895,5.947275
5383,6.353206,4.680991,5.142798,4.576795,6.363339,7.428882,4.688211,4.969452,4.1771,4.996921,4.859115,6.156635,6.203391,5.785393,6.973665,3.740824,5.150391,4.929126,5.259411,4.353023,5.05368,4.38657,4.721414,4.760312,5.763771,4.949678,4.508652,5.124809,5.077786,5.421769,6.8602,4.576336,4.544777,4.864071,5.865534,4.638027,5.903773,7.131642,6.354554,5.008038,5.017375,6.143431,6.654689,4.841117,4.888114,4.685393,5.01271,5.237014,6.597977,7.275535,6.560498,4.431971,5.609349,5.452072,5.2404,7.582806,7.970852,6.838479,4.268303,3.935629,4.098815,6.324262,4.179184,4.606352,6.682642,3.708909,5.847925,5.541555,4.278389,5.229334,5.094411,5.096021,6.520042,4.675396,5.07665,5.758729,4.271361,5.04462,4.444895,4.651647,6.910885,7.238447,6.218459,6.04893,3.20107,6.267185,6.207622,7.099114,5.038505,3.47534,3.720362,4.656266,6.165288,4.470023,5.025529,4.846449,4.46069,5.561662,4.920428,5.095773,6.469208,4.190506,4.852976,5.711914,5.605038,4.344178,6.635706,5.32809,5.79276,5.432982,3.855887,4.40952,3.493701,4.599664,3.913641,4.256052,4.772581,5.177284,5.188181,4.427672,6.256467,6.805491,5.549191,3.943723,5.982207,5.520768,3.526143,4.320366,6.230587,5.524352,5.855663,4.410562,4.583813,5.387201,8.438793,6.480523,4.943407,4.665063,5.490259,4.819518,7.511688,7.177078,6.439753,6.209972,5.824458,3.406952,7.03999,6.126608,5.49277,5.677496,5.308046,5.757838,6.003772,3.601829,5.320856,4.127248,5.142518,6.149672,5.167479,6.255443,4.422589,6.247101,6.340095
5570,7.402495,6.37430433333333,7.576545,6.867895,7.13277733333333,6.38525066666667,6.35165666666667,6.90509933333333,7.57922666666667,7.84932133333333,7.26193966666667,7.387454,7.30668833333333,6.88456166666667,7.634969,7.03399833333333,7.83073966666667,9.06250366666667,7.74850233333333,7.09992,7.204812,6.408588,8.20525233333333,6.77374666666667,8.606836,6.59332333333333,7.14491866666667,7.12347866666667,6.910096,7.92570966666667,7.32399666666667,7.25275366666667,7.61027866666667,6.57979833333333,7.13012633333333,7.19666133333333,7.799817,6.62368566666667,6.92095466666667,6.86766933333333,7.13380566666667,7.663092,6.55817533333333,7.27884233333333,7.55930833333333,7.17774033333333,6.69450333333333,7.098016,6.752652,7.19555166666667,6.688494,7.37420533333333,6.41367866666667,7.565641,6.73785166666667,7.14713933333333,7.30032833333333,6.96900533333333,7.12076933333333,6.71969,7.37988433333333,6.87267266666667,6.73978533333333,6.91840533333333,6.80458533333333,7.5072,6.92491033333333,6.98964066666667,7.12618733333333,6.98856566666667,6.82893266666667,6.31873133333333,7.36332966666667,6.69866,6.70493966666667,8.23386866666667,7.31791833333333,6.89117,7.31959633333333,6.888497,6.94709666666667,7.52724,9.20724933333333,7.756645,6.825687,6.94399066666667,7.020631,7.73529066666667,6.72684,6.60149633333333,7.17954733333333,6.52816766666667,7.500358,6.827072,7.03916633333333,6.57521566666667,7.14402066666667,6.976386,6.73425166666667,7.040887,6.99313733333333,9.554336,7.62335166666667,6.86916233333333,6.90749366666667,7.18211833333333,7.244356,6.81337933333333,6.96418433333333,7.36833633333333,7.37689833333333,8.21025533333333,6.79626,7.32496,6.54757633333333,6.834168,6.589339,6.70532366666667,6.88917466666667,7.143638,7.35508966666667,8.46300133333333,7.49294233333333,6.94816333333333,8.36814466666667,7.41834666666667,7.53655466666667,7.35313733333333,6.584758,7.22522833333333,7.288903,7.69189533333333,6.68635566666667,7.53383366666667,7.60827066666667,7.09250033333333,7.30090833333333,7.01934266666667,6.73547766666667,7.54697966666667,6.61389466666667,7.05047433333333,6.94641366666667,10.1770106666667,6.688791,8.23394566666667,7.03036233333333,9.770898,6.73043733333333,6.9494,6.64313066666667,6.425076,6.74730133333333,6.841429,6.76080266666667,6.88139933333333,8.24650833333333,6.699195,7.229255,6.732732,6.51399366666667,7.632745,6.51395733333333
5591,11.024889,9.079926,9.662732,10.780124,10.251564,10.606446,10.810359,8.411771,9.63489,9.894173,10.611778,10.859599,10.917795,8.690437,10.854745,11.490664,11.01772,11.166572,10.435816,9.766455,10.691204,10.350776,10.685571,10.589454,9.916208,10.133407,10.441871,11.030421,11.184734,11.254038,10.654308,9.640161,9.577537,10.610145,11.001722,11.1476,10.653569,10.349677,9.979873,11.385107,10.552515,11.401491,10.504546,10.480183,9.383899,11.101682,10.938443,11.250564,11.097323,10.737145,11.35348,11.052733,11.013589,11.225859,11.377531,10.518262,10.778183,10.592901,11.427345,10.990929,11.305127,11.512828,11.259204,10.826266,11.415476,10.090514,10.63728,11.27031,10.831807,11.126518,10.700153,10.615507,11.070648,11.120126,11.188851,10.950745,10.382926,11.513878,11.515973,10.922515,11.242524,10.944565,11.524028,10.86617,11.387956,11.189722,11.27626,11.029004,11.202016,11.222246,11.115658,11.189779,11.224171,10.498983,10.914035,10.663065,11.016407,11.345136,11.067582,11.394209,11.111143,11.34808,10.960709,11.147464,11.198165,11.069981,10.94796,10.692237,11.445145,11.066912,11.531065,11.164587,10.405842,10.99955,10.942785,11.150174,10.288362,9.354356,10.991984,10.580029,10.749582,11.381606,10.338243,10.335555,10.065197,10.823386,11.217456,10.156885,11.145088,10.713301,10.133365,10.831864,11.211502,10.289708,10.536354,10.377791,11.118169,11.090444,11.027017,10.77474,10.826251,10.856342,10.628045,11.198274,11.359647,11.230582,11.233235,10.829545,11.243164,11.106983,11.190147,11.340958,11.473326,11.44399,11.240734,9.982372,10.985513,11.20468,10.83318,11.4201,11.042884,10.822378,10.760623
5782,6.3111375,5.625806,6.3226955,5.659004,6.512656,5.5082075,5.699918,6.7074005,6.4938955,6.813559,5.7183995,6.681793,6.27062,5.67616,6.093206,6.014923,5.1484715,7.907771,6.3143785,7.092808,5.2696785,5.5843375,5.2381265,5.1660925,7.572089,6.326887,5.832755,5.334738,6.397362,7.5250765,5.9330295,5.417213,6.8227295,5.744931,6.7947265,5.7283395,5.108984,4.9507245,6.7478115,6.237018,5.3848495,5.807166,5.5849635,5.099295,6.52317,6.4046965,5.522336,5.458492,5.773153,6.155736,5.7369975,5.5836155,5.214057,5.5469925,5.665686,5.888364,5.4659755,6.8247215,4.898087,5.5735995,6.7505775,5.535989,5.3313215,5.625356,5.7122175,7.315565,6.170014,5.9663645,6.014663,5.244607,5.482052,5.8543745,6.2239695,5.3584685,5.209326,5.580013,6.821431,5.3313495,6.2756235,6.489429,6.0062545,8.1411345,5.8055665,6.9109035,5.991418,5.4293385,6.5327745,5.9904055,6.5063785,5.081366,5.6259605,4.1894395,5.9438435,5.1135225,4.4609485,6.9299535,5.521542,5.3383615,5.4413135,5.6366195,7.2159495,6.1093975,5.769297,6.0740435,4.7205735,5.818207,6.085362,5.5473455,5.6392835,6.3447865,4.7113055,5.275149,6.180908,5.7895805,4.838269,5.39142,5.6968905,6.0196345,7.516882,6.4217675,6.93514,7.0527765,6.571593,6.6995825,6.7995765,5.905336,5.9159515,6.275662,4.332162,5.5420885,6.392814,7.1847155,6.8461995,6.3189355,7.1337905,6.5353505,5.9565405,5.233024,6.1854425,6.072227,6.6014355,5.5335095,6.1319825,5.584353,5.7673285,7.578557,6.095282,8.39497,5.702621,5.8792515,5.861775,6.404541,5.425334,5.2917995,5.4438655,5.634367,7.9434735,5.1446975,5.4944865,4.807717,5.496184,4.742344,5.674143
5784,5.294191,6.401264,4.870523,5.124092,6.251801,7.111371,5.169886,6.867496,6.24372,4.867667,4.647848,5.014066,6.252833,7.462773,6.231048,4.953972,4.56825,4.690855,6.301291,6.183519,6.20501,5.650255,4.662838,5.648647,5.147594,5.678634,4.223243,4.945199,5.362263,4.555304,5.630336,5.531796,5.965272,5.520058,5.797765,4.050037,4.04837,5.048479,5.820238,4.871987,5.266789,5.737052,5.179315,4.499768,5.66147,5.378173,4.80841,4.299678,4.818845,4.93335,5.128929,6.048933,5.108885,4.634438,4.667841,5.660502,5.778259,5.242363,4.829768,3.556971,5.093196,6.666076,4.667355,5.749074,5.901888,4.577143,4.582723,5.862988,5.233851,5.520357,4.613776,5.843967,5.406727,4.332794,3.68993,3.895062,4.228926,5.145063,5.112345,5.25554,5.439603,5.583451,4.234245,4.96025,5.333712,5.368737,4.928061,5.707965,5.946132,4.986591,4.736684,4.554076,5.681678,4.792397,5.466197,5.514177,4.429748,4.03964,5.165603,5.707513,4.664412,4.492952,4.513587,5.394056,4.618959,4.352944,4.112828,5.729637,5.230235,4.93838,4.763525,5.827772,4.773248,4.200633,4.766296,5.095867,4.90308,6.030745,4.496086,4.058357,4.945571,5.044404,8.060361,5.405739,5.32251,4.08865,4.027469,5.44356,5.118004,5.144086,4.896326,5.18935,5.146029,4.79583,5.856842,5.549305,4.872029,4.623877,5.530888,4.437556,4.929246,5.226427,4.961281,4.344595,4.771895,4.787429,4.371137,4.498565,4.740803,5.038689,5.690201,5.363127,4.88884,5.148181,5.012427,5.661266,4.819189,4.714923,5.30847,5.25992,5.603411,5.547993,5.927045
6416,5.44293,5.487243,6.679741,6.731988,7.516373,7.462795,6.985689,5.607227,7.026978,6.217384,5.537214,7.608803,6.500088,5.664845,6.169476,6.619919,6.572299,7.16181,6.494173,6.015742,6.036318,7.845478,6.565218,7.60665,6.766659,5.687289,6.76262,5.918991,8.319312,7.066806,6.480143,6.787315,6.545493,5.786389,6.158768,7.145902,5.706522,6.69751,7.928591,5.659061,6.608637,6.432836,5.918632,6.249482,8.607121,5.721194,5.442932,6.591431,7.019731,5.563392,6.268062,6.601344,6.949171,7.272658,7.364758,5.407468,6.999216,7.253121,7.298782,6.083204,8.108283,8.072019,7.244611,6.852442,6.19224,6.220682,5.488514,5.617984,5.36077,5.80125,6.622777,6.777576,7.104265,5.516003,6.402451,6.398103,6.274323,6.297394,6.468892,6.07121,7.200368,7.45244,6.181701,6.271771,6.903494,6.893219,5.521057,7.734402,6.029537,7.54979,6.015332,6.544481,6.455805,6.994235,7.59673,6.167808,6.91564,4.823277,6.427911,6.092127,5.653578,6.006319,6.68484,6.919801,6.503531,6.6289,8.071646,6.233445,7.068301,6.794332,8.476523,8.175683,7.64556,7.007375,5.625797,6.684162,5.646149,4.28468,6.532421,7.047895,7.617256,5.300139,6.234831,5.507171,6.826951,7.930397,6.55109,6.647892,7.567343,5.078808,6.325075,7.453061,8.009572,4.975629,6.959935,5.352773,6.373714,7.206886,7.148085,5.407966,5.68956,7.303689,7.531561,5.208531,6.953882,7.396656,5.870003,6.170073,6.746657,5.934386,6.924884,6.395653,6.75344,7.779206,6.56684,8.660561,6.647187,6.494922,4.880951,6.714665,7.710671,7.013986,6.719733
6915,6.32737366666667,6.15152833333333,6.91744533333333,5.91124066666667,6.88669966666667,6.09501433333333,6.362744,6.077764,5.93581533333333,5.96182,6.52188033333333,6.605224,6.729631,6.304578,6.07708233333333,6.30781966666667,6.331995,6.252687,5.63931966666667,6.09729033333333,6.42851533333333,6.231345,6.48025133333333,6.55861966666667,6.39317333333333,6.232182,6.28256966666667,6.78806533333333,6.70043266666667,7.157438,6.324327,6.43289733333333,6.12192933333333,6.67919033333333,6.619007,7.14491166666667,6.538707,6.47892266666667,6.68568566666667,6.84512633333333,6.37845566666667,6.73379266666667,6.523858,6.78169433333333,6.06954333333333,6.97138833333333,6.24841333333333,6.242156,6.10267533333333,6.31537966666667,6.725482,6.38584433333333,6.86901933333333,6.876696,7.294003,6.23284133333333,6.25738766666667,6.67811266666667,6.42905433333333,6.631322,6.173477,6.672844,7.232125,6.94132633333333,6.37900166666667,6.06933166666667,6.71126766666667,6.697106,6.84083766666667,6.73762,5.99079366666667,6.61654766666667,6.836931,7.00904833333333,6.51867633333333,6.59642966666667,6.50911733333333,6.69678733333333,6.79648233333333,6.619555,6.96302733333333,6.78175266666667,6.441608,6.66528266666667,6.55108866666667,6.77601933333333,6.85670066666667,5.662896,6.79179066666667,6.815336,6.765682,7.01139033333333,6.71751233333333,6.96995233333333,6.47842766666667,6.775073,6.72511366666667,6.820359,6.76048733333333,6.24701633333333,6.60594533333333,6.351959,6.86282433333333,6.17277066666667,6.84043066666667,6.705411,6.96235733333333,6.21505033333333,7.06444933333333,6.32379866666667,6.680854,6.52918933333333,6.55958466666667,6.91377866666667,6.91641666666667,6.92272033333333,6.06285666666667,5.89342633333333,6.91103433333333,6.51949533333333,6.53516766666667,6.26363233333333,5.86976766666667,6.650339,6.33852966666667,6.87126433333333,6.435682,6.25214533333333,6.767645,6.49402066666667,6.101726,6.12934666666667,6.63417866666667,6.13987633333333,7.02715433333333,6.47365366666667,6.957749,7.22090333333333,6.729422,6.459162,6.62808666666667,6.65758333333333,6.98799866666667,6.415919,6.58037233333333,6.841343,6.60068833333333,6.74127266666667,6.94070266666667,6.706391,6.01731133333333,6.37798,7.004661,7.069292,6.904487,6.66111666666667,6.14825566666667,6.79631566666667,6.52519433333333,6.938907,6.52393533333333,6.88238866666667,6.26025
6916,3.883172,3.877541,3.738655,3.966708,3.687015,3.908165,4.037793,3.863508,3.657067,4.010492,3.629046,4.217018,3.905023,3.811667,3.911525,4.01546,3.940907,4.095336,4.058926,4.440613,3.904629,4.169806,4.00905,3.735434,4.222439,4.271261,3.694679,3.990283,3.965058,4.091991,3.691157,3.850953,3.895435,3.921654,3.858839,4.075342,3.888765,3.670506,3.860961,3.825436,4.056605,3.914239,4.249005,3.816776,3.996667,3.702831,3.887208,3.832001,3.553188,4.091362,3.926579,3.807716,3.711852,3.82371,3.80559,4.031941,3.79532,3.706819,4.013596,4.058598,4.036714,3.989805,3.75649,3.770187,3.857621,3.545639,3.527387,3.686865,3.85713,3.940577,3.622913,4.013032,4.098717,3.868727,3.925001,3.957791,3.957346,3.742139,3.75812,3.748641,3.861176,4.603984,4.261109,3.881381,4.341733,3.885155,3.676306,3.911263,3.964869,4.008917,3.800637,4.029754,4.273258,3.83375,3.670908,4.018067,4.227089,4.510422,4.239051,3.956513,4.010122,4.383205,3.910768,3.866181,4.382231,3.994951,4.236245,3.861612,3.927362,4.018785,4.081029,4.243386,4.044853,4.320325,4.3838,3.937189,3.902184,3.380809,3.718824,3.836944,4.226249,4.306442,4.573285,4.067503,3.56257,3.708733,4.370049,3.964214,4.034604,3.701102,3.708778,3.823943,3.930122,3.741833,4.127175,4.52825,4.568565,4.486143,3.65672,3.977713,3.796651,3.684233,3.846683,4.229248,3.682812,3.853711,3.72018,3.809655,3.761335,3.867089,3.722012,4.039516,3.844309,3.639415,3.908993,4.048755,3.95857,3.401929,3.903058,4.028075,4.241459,3.687822,3.596464
7038,8.482518,7.725556,7.900135,7.671397,8.156195,7.6203,8.345739,7.595853,6.685892,7.489833,7.754652,8.451088,8.840881,7.29448,8.067307,8.776044,7.647178,8.483612,7.432611,7.98605,7.926395,7.932095,8.011781,7.545497,7.599441,8.411128,8.086176,8.027809,9.028579,8.328287,7.757955,7.983038,7.010798,8.324737,7.503634,8.593471,8.680088,7.651928,7.794625,7.700509,7.254847,8.531871,8.766925,9.153648,7.491128,8.720004,7.867388,7.971712,7.596202,8.12631,8.491882,8.191777,7.966907,8.587237,8.140735,8.115326,8.154761,7.621714,8.231946,7.684663,8.261565,8.219481,7.945315,8.240648,7.652634,7.363686,6.996161,7.919151,7.894242,7.890827,8.334094,7.162011,7.975298,7.779798,7.786369,7.840654,8.214728,7.393645,7.709357,8.761757,7.672214,7.990249,8.2933,8.666259,8.050192,7.914857,7.900429,7.560958,8.579619,7.970584,7.885772,7.953243,8.352253,7.897731,8.069971,8.428737,7.812709,7.891113,7.521165,8.735828,6.966272,8.025172,8.185009,8.084012,7.80625,8.853086,7.012966,7.621817,7.883822,7.200658,8.221345,7.65593,8.140344,8.361695,8.057973,7.575956,7.718812,8.485634,7.228502,7.974017,8.421995,8.43456,8.119647,7.622591,8.245662,8.982833,8.372761,8.23394,7.636483,7.95606,6.952462,6.569413,7.954419,7.310003,7.611273,7.685535,7.67179,7.868376,7.494882,7.625529,7.797016,8.766956,7.637571,8.242866,7.956019,8.641802,8.247356,8.327541,9.087499,7.575888,8.06044,8.426193,7.71596,7.61552,9.047296,7.508298,8.29383,7.19999,8.328186,8.273782,7.919272,7.803043,7.658234
7095,7.561882,7.023803,7.623763,8.034694,8.261763,7.859797,7.408793,7.937363,7.972285,7.434671,7.32513,7.450629,6.930224,8.010546,8.402726,9.316834,7.689877,8.086414,8.129858,7.734677,7.740638,7.948911,7.131334,8.251917,8.235832,7.72523,8.090993,7.451559,7.623919,7.44028,7.557704,7.7894,8.433457,8.216122,7.800681,7.656582,7.899546,8.047447,7.865541,8.178731,6.353032,8.293309,7.548298,7.718671,7.00153,8.300412,8.507192,8.100789,7.520502,7.842325,7.984137,7.721377,7.841572,8.014508,8.695326,7.864794,8.268095,7.807367,8.059424,7.790995,7.653758,7.866027,7.777137,7.050445,7.806318,7.24756,7.738462,8.322956,7.964248,7.860281,8.381566,7.400532,7.791276,7.743539,7.877574,7.984059,8.352215,7.625455,8.246845,8.47974,8.535603,8.97113,8.115629,7.53907,7.519159,8.646939,7.880949,8.264967,7.617947,8.447168,6.939283,7.345336,7.891545,7.819751,7.929615,6.772569,7.534689,7.814176,8.403574,8.096268,8.165123,7.724807,7.55199,8.233629,7.653046,7.33036,7.996307,8.05035,8.115168,8.354109,7.461553,7.324694,6.927035,7.067217,7.486545,8.101383,7.614402,7.060477,8.956555,7.948039,7.443926,8.518936,7.553879,8.040799,8.381097,7.684956,7.715511,7.580063,7.892047,7.814479,8.600227,8.669298,8.054383,7.754465,7.717499,7.573074,8.358624,8.352722,7.854527,8.074071,7.910932,8.200148,8.099569,7.644699,8.196619,7.793093,8.266279,8.271942,7.773337,7.68393,7.551214,8.070645,8.273826,7.555938,7.727328,7.766384,7.473577,8.069745,8.137659,8.055871,8.058492,7.877504,8.061907
7177,6.536264,6.8911165,6.7890875,6.765538,7.6156045,7.2811975,7.920691,6.4071905,6.4399585,6.829613,6.34588,7.4075675,7.6798145,6.6035405,6.552287,8.5614815,8.0084195,7.6725305,7.46299,6.8633475,7.0842745,6.8087915,6.8578635,6.815889,6.293536,6.4470525,6.879537,7.8233775,8.2051435,6.9931815,7.0983945,6.7033025,7.2703465,7.3797985,7.706578,7.893285,8.34536,8.387133,7.5105995,8.3796745,7.1311465,7.2743745,7.338372,7.1663515,7.4688525,8.2014755,8.0933615,6.9249665,7.0477385,7.4241085,7.4266445,8.7750905,7.4320515,7.596672,7.8070035,7.2314995,7.715482,7.037921,7.8905065,8.4895515,8.090607,8.705071,8.43382,8.0932655,7.489571,7.2460035,7.2630745,7.7843425,7.7551395,7.7124605,7.7212835,7.3367445,7.1221375,7.990407,7.6942415,7.3494285,8.4553485,8.9949575,9.5635425,8.350513,8.3913865,8.3931905,8.141665,8.236909,8.032666,8.5962675,8.1030465,7.809597,8.1242035,7.792198,7.7317215,8.1445805,7.7431005,6.773269,7.536871,8.215874,7.867177,7.810188,7.88704,7.3878535,8.875226,7.9772725,8.2915235,7.775493,8.001879,7.883862,8.586526,7.910551,8.0314605,6.9640685,7.2950235,7.247256,7.724533,8.3631675,8.2640425,8.1896575,6.689582,6.586803,8.980137,7.9817,7.5098415,6.462882,6.359267,7.6131155,7.3982375,7.148542,7.3740845,6.749573,6.8797925,7.410467,6.5970785,7.851438,7.958756,7.0964475,8.1019575,7.366717,8.649927,7.8715965,7.5793195,8.3845455,7.358024,7.186001,7.945915,7.67855,8.13469,8.881391,8.1045465,8.0995455,7.680328,8.3538005,7.9442995,7.373054,7.8595385,7.5354675,7.674154,7.2333385,7.809071,8.358233,8.403885,7.747236,8.219076,8.702722,8.0853595
