,GSM398085,GSM398101,GSM398103,GSM398107,GSM398127,GSM398129,GSM398133,GSM398135,GSM398139,GSM398145,GSM398147,GSM398153,GSM398155,GSM398084,GSM398100,GSM398102,GSM398106,GSM398126,GSM398128,GSM398132,GSM398134,GSM398138,GSM398144,GSM398146,GSM398152,GSM398154
203392_s_at,11.4978144262249,11.5408973123759,11.4512138938867,11.6749713925886,12.1503014272164,11.8807728630841,11.5039706814232,11.8099779537098,11.8714337668651,11.9545337007857,11.8553936412367,11.8184117897503,11.7697424251277,11.8131566139433,11.7844416357819,11.4035014170062,11.7081159188313,11.7624288233429,12.084055247073,11.6820890279764,11.7337606197529,12.0196367305621,11.8573627384475,11.8755951925879,11.8576163968642,11.7351796733286
203460_s_at,9.60592841344299,9.29873022300388,9.27397585097374,9.8848934979639,9.09329084119653,9.70570550059452,9.35427807398518,9.59413246712577,9.77674174186573,9.78802479202036,9.70130093165867,9.56565731286396,9.73152014844318,9.83161018147661,9.66605060674808,9.53116187371131,9.48226411364058,9.25863198430018,9.27277656295596,9.4197999958682,9.55457057084613,9.82121013127306,9.8710532240219,9.90699370551163,9.64808860376234,9.58383585456024
203525_s_at,10.0477476152038,10.0090617358869,10.2624529264147,10.3171135897804,10.2485142823754,10.0557091694957,10.0480345249041,10.3274169329931,10.2391466216433,10.3562889395431,10.3020847702228,10.0081159146058,9.94334115071349,10.3218159764762,10.0831518598018,10.0967595008686,10.2255428629359,10.2246376740334,10.1927415631824,9.95926402746163,10.1188864262882,9.99075091963045,10.3057905097588,10.3658650721347,9.93918994442199,9.97930102813652
203526_s_at,10.032794928431,9.84373629102535,10.0335909105072,9.86170949693035,9.90613825728577,9.9752486370074,9.99592344035958,10.1538379365354,10.0913487011084,10.3453077394405,10.1653343399501,9.81320589010536,9.986095088506,9.98253056316947,9.61573371133743,9.94802675363713,9.85540074491222,9.77998037672718,9.86745773359636,9.98134186733991,9.98876803822058,10.0285454382344,10.2623121183889,10.2712155585139,10.117913202,10.1310817755605
203527_s_at,10.0361355107825,10.0212543289222,10.1934162948862,10.0606220980807,10.0955464588146,10.1463220047664,10.1119180574497,10.1586225159659,10.3229455136087,10.1946155163465,10.2283787765738,10.1461588343635,10.2204839636191,10.1539945644632,10.4126730138163,10.1035657206468,10.0812447929236,10.2056044892479,10.2984754562102,10.1143797259411,10.0978370045841,10.0288258446845,10.061680463284,10.1369963525054,10.0900494633584,10.3603838813535
203575_at,10.194756200691,9.80607556634504,9.73829162926685,9.87119652570528,9.2037713974544,9.50324992600824,9.62429033643536,9.79995981328952,9.39874636103836,9.30251999098503,9.66057342936709,9.43228337645002,9.49581284634199,10.0705458514051,10.0589674210533,9.92280649126042,9.85661174764923,9.823567084717,9.55410546481791,9.77802340862072,9.80636524755064,9.33023694357081,9.60532331672776,9.68364466629281,9.63248265867815,9.4767680021401
203705_s_at,10.8931760056935,10.9185055142409,10.7603924818978,10.8427708451409,10.8313490103004,10.9602301511237,11.0027339993732,11.1509840901738,11.0134549872672,11.1368147632606,11.1671892974283,10.986336801342,11.2054433029021,10.781364180089,10.9714358076995,10.9032973338167,10.9307800551553,10.7822049145683,10.9073685458843,10.8745143212104,11.1238732445721,11.0733477788515,11.1987208340525,10.9645445746245,10.9764421751007,11.0899086604583
203706_s_at,11.0179518386552,10.3578450399202,10.3171135897804,10.6516086483696,10.4959713784011,10.651429086893,10.502890082605,11.0414912934866,10.6468334836078,10.7569008157779,11.1098450430356,10.1949468451058,10.3412043455331,10.3942452636992,10.5819723166147,10.2516470174948,10.1605600457756,10.2557650304905,10.1038643554585,10.1051135023669,10.347649543086,10.288261156341,10.3553996529008,10.5187439834314,10.3707389125677,10.3444985638042
203895_at,9.82717872414797,9.87543522886904,9.67519935355142,9.77354107538619,10.4633835299847,9.70353661954882,9.58059764169577,9.85266580178375,9.68192305111092,9.82085053313721,9.75009798614763,9.91507940701517,9.67736033164655,9.8276425523419,9.62630323207125,9.59712510672624,9.86781291072014,9.63819799430394,9.41150516044045,9.64732990861125,9.60194477034041,9.71117760454489,9.74592452535108,9.64759685580159,9.84453126535057,9.48939958019277
203896_s_at,9.97432702015049,9.87315760500941,9.61518934637058,9.83412074363298,10.251205652582,9.91253647140136,9.986095088506,10.0483594766645,10.0499791373564,10.2329614742574,10.2412005251313,9.9748126739088,10.2016025994181,10.0281771290616,9.83037283142971,9.94226963739282,9.91038652028523,9.6763930884259,9.92280649126042,10.1062067032835,9.88797617333898,10.0660480929701,10.2397753617594,9.99269556055122,10.0390252986801,10.0663372265168
203987_at,9.90542032219979,9.82423891455364,10.0104184341071,10.3922544055444,9.95048750945133,10.1318287455227,9.73167949606943,10.3745954852715,10.1100018754111,10.331494649541,10.4073522790164,10.0692938804304,9.86153184333415,9.95590445654432,9.82390449578666,9.70320596671638,9.94390817130701,9.62862264478733,9.94209888512035,9.58296083892883,9.90072393405919,10.0798668115413,10.1734730035102,10.1129656241185,10.0215779090298,9.87803035420093
204046_at,10.5600480311873,10.7266087583527,10.5558879134921,10.6041541311683,10.446235829515,10.6079248905275,10.7931370988239,10.5268721351039,10.5528107053134,10.2033464808972,10.4790484025587,10.656831535504,10.5102585890797,10.4330370680067,10.7787662084695,10.5171690097785,10.5825242955404,10.6589686369715,10.6285208505133,10.6049005167003,10.5995599608406,10.5806920586924,10.6453504405328,10.2574701818319,10.506566801851,10.5392512601116
204051_s_at,11.5954215266484,11.6990429499007,11.3899406830545,11.6431132316203,11.4500283339398,11.7731829281983,11.5759689392618,11.7223603030693,11.4611979241761,11.3981537789559,11.5151633386512,11.4588051110994,11.5985974882704,11.4278362150583,11.8405652034441,11.4904926338909,11.4946465619966,11.4915093463891,11.2138948677288,11.4964470131194,11.5379639515088,11.3929959806643,11.361862865733,11.453263367956,11.5562725384406,11.6343296124865
204052_s_at,9.31160042854316,9.73029517801144,9.43803396267767,9.90212368918317,9.60563337625864,9.88626706695866,9.74638089529024,10.1278738835209,9.67783537001665,9.86937163367922,9.5413190549869,9.54355841010204,9.68335351705237,9.55080602538989,10.2960483425942,9.37881440911589,9.60362351172027,9.42762942940222,9.58030374350822,9.27242484977213,9.75822070438525,9.76167617123918,9.75057936707164,9.86995960461719,9.55606870786084,9.62832619997035
204259_at,10.5929885715059,10.448676743257,10.427909609345,11.159200163606,10.4277722210096,10.5659987351408,10.9205653330987,11.1181895866752,10.6200260992199,10.9137254599117,11.0280031291767,10.6112620227304,10.4062211472752,10.4739269092092,10.7184010554895,10.4507820987666,10.3596858000598,10.2010292755624,10.4643077041263,10.4677167321792,10.1988109475206,10.5701659179825,10.3198963609017,10.3421322906723,10.3564166035407,10.4060587963376
204420_at,10.0308439667822,10.0036722579704,9.97027918539628,9.99016340885133,9.99508874814126,10.079418578753,10.0464711824743,10.0356952307722,9.95419843275537,9.99124604952577,9.90376608262906,9.98561390655452,9.9442281575977,9.92088061941942,10.0970428380803,10.0387059503963,10.0477476152038,10.0355120532403,9.99060193032303,10.1734730035102,10.1066681484829,10.1262916277272,9.86698164255107,9.95741681301084,9.77274418347189,10.0203390985716
204451_at,10.2532272231886,9.91476668482206,9.75981253621949,10.0408664481299,10.0146387871969,10.1235522800471,9.88108741641997,10.2935915566841,9.96575897781207,10.3206729358959,9.95432664639252,9.82903599041001,9.75386105170397,9.75885569650682,9.85201292363348,9.78991930552128,9.69677208492258,9.90167365139408,9.66790136150662,9.7312170820963,9.82483877162994,9.67015629050951,9.67455089030789,10.1082000308572,9.80401083568884,9.77959594536334
204452_s_at,11.0903820089433,10.9984717002548,10.8991126666226,10.6906080734808,11.0537862326759,11.131997617347,11.0786071486763,10.8806619840113,10.8534930540591,10.979719095086,10.8473938059282,11.1903083572968,11.1954761850734,10.8925017066656,11.5923445775281,10.9617129141994,10.9546119155437,11.0225647727199,10.7134578760463,11.0225647727199,11.0700038322843,11.4398849853496,10.9143800357879,10.8136175468476,11.1204069477123,11.1875000096321
204506_at,10.2746652565017,10.446235829515,10.3830614004868,10.3768942852504,10.4539352212479,10.2820468616594,10.2900305491027,10.2845724385733,10.3277101765787,10.3479384529773,10.6312988301015,10.1653343399501,10.4904335465435,10.278674461774,10.0536786199202,10.1103052253474,10.3039747185832,10.2960483425942,10.5339202320407,10.4240371166491,10.4087801364697,10.2242065006485,10.435450061254,10.3919394955856,10.1799089243954,10.4772708861447
204507_s_at,8.61450713377544,8.59749691529912,8.61736592021293,8.66936971386128,8.5539630316595,8.6737496863857,8.60369367459022,8.62319845810092,8.99610460801382,8.79098658436247,8.76841084109779,8.57233108276597,8.64212621170142,8.67778086888325,8.3757831992383,8.66559992046923,8.79145790452158,8.44546096400487,8.61991822807698,8.64102983317457,9.0403772025217,8.73866143892157,8.87950322139674,8.88015765775076,8.61251021564916,8.54041509263455
204602_at,11.4032841774994,11.4211413349971,11.2294395822007,11.5138802965213,11.6935343325433,11.4677028828682,11.3644968128886,11.5428288199593,11.6189320703503,11.4032841774994,11.365534914536,11.5430070572397,11.6205882668569,11.5603501516296,11.2584885912593,11.0769270722782,11.2441249657327,11.3668603485291,11.2043750122864,11.4444487965859,11.555303775065,11.5954215266484,11.3605561731947,11.4151006609807,11.5656115272633,11.6995221363646
204712_at,10.8983105503832,9.9149202967956,10.0976808569381,9.99478459033277,10.0711798380858,10.125259274261,10.7497999457449,11.1985386564644,10.0806130935678,10.3699351023203,10.3951140081555,10.2776259380563,10.1645871781101,9.66397811918527,10.5168741369459,9.81656577331176,9.99256423916522,10.1817336905955,10.0557091694957,9.92457410809769,10.2091300264593,9.9580465435575,10.0765633167359,10.1307801090826,10.1586225159659,10.3499202272222
204813_at,11.9139143136126,11.9537422026378,11.770214441371,11.8437463610232,12.0821531599655,12.0612021460494,12.0630910066402,11.942865824032,12.0040578162245,12.0473646489786,12.008251936164,12.3534092604844,12.1771356921261,12.3130068106194,11.732254432818,12.0658476468967,12.247838324223,11.9927131705606,12.1236053047269,12.4257868880841,12.0849881709793,12.3602411039594,12.1496300169526,12.1889025030829,12.2822983482574,12.3097581817606
204901_at,10.6876297395034,10.6017927291932,10.4959713784011,10.4944341580833,10.3875730211997,10.6217367695277,10.5833138890257,10.593361874073,10.5353994563326,10.5259057947177,10.458912513819,10.6251218346109,10.539905992275,10.5090388703267,10.6517730034338,10.4846402148527,10.4878017406079,10.3557134219452,10.5180775788929,10.7651542032811,10.652259000967,10.6910727536717,10.4964376273759,10.5661735278779,10.4315983565024,10.5974368446496
204983_s_at,9.80091182015786,9.64276318036003,9.65703166865167,9.45993719122235,9.55033670934658,9.70337749824507,9.83474836443665,9.7255838495675,9.92381043283655,9.92457410809769,10.0444855902612,9.85046964484194,9.99226690462737,9.95231321976939,9.39481795635789,9.79720666597241,9.81458573453951,9.57405169452806,9.56471869069743,9.70150403575354,9.80959790848665,9.98828882536073,9.89681292132666,9.94929184194685,9.86860011450811,9.93143583494389
